gene,Tissue,Statistic,estimate_BL6 rp48 Female vs Male,estimate_NSG rp48 Female vs Male,estimate_BL6 rp116 Female vs Male,estimate_NSG rp116 Female vs Male,p.value_BL6 rp48 Female vs Male,p.value_NSG rp48 Female vs Male,p.value_BL6 rp116 Female vs Male,p.value_NSG rp116 Female vs Male,estimate_Female rp48 BL6 vs NSG,estimate_Male rp48 BL6 vs NSG,estimate_Female rp116 BL6 vs NSG,estimate_Male rp116 BL6 vs NSG,p.value_Female rp48 BL6 vs NSG,p.value_Male rp48 BL6 vs NSG,p.value_Female rp116 BL6 vs NSG,p.value_Male rp116 BL6 vs NSG
Bag1,Liver,Log2FC_MetBurden,0.633560088616603,-0.195929683875261,-1.35284369448772,0.187310898811784,0.519631028025044,0.351642020714986,0.372424363296781,0.527533749765959,1.06994681919512,0.240457046703258,-0.280095922182187,1.26005867111731,0.227660830887248,0.602575241166684,0.822140656269682,0.0458364043843292
Brk1,Liver,Log2FC_MetBurden,0.601187810102515,-1.99273009850044,-0.88887628618941,1.81418556041605,0.714892495029498,0.195960988375932,0.643860330361109,0.0981504117989098,1.43155078359094,-1.16236712501202,0.479973162069789,3.18303500867525,0.356971605563338,0.468840766283981,0.760585868796333,0.028490633877887
Cdh6,Liver,Log2FC_MetBurden,3.38406000728105,0.16655285693284,0.264550654756054,0.733910216764188,0.0499205817180535,0.538436617555404,0.902361815877035,0.0813018148061461,3.08805755211467,-0.12944959823354,0.880472041666523,1.34983160367466,0.0642083830801107,0.780888943883526,0.549754019863872,0.235671442111663
Chd7,Liver,Log2FC_MetBurden,-0.113769848363638,-0.202638333365102,-1.57131010931412,1.66204289313163,0.84755361027776,0.195197206747272,0.52447777756994,0.334279163889442,0.461508001443986,0.372639516442522,-2.38835064332125,0.845002359124498,0.389876080572689,0.219212718670158,0.316636173255491,0.631708834908065
Crebbp,Liver,Log2FC_MetBurden,1.22121869388952,0.174766327505051,1.60545286687707,0.796378982121843,0.211285290610583,0.427837600705364,0.0571265197726946,0.000933605859521151,1.43803655234633,0.391584185961862,0.628515019753054,-0.180558865002171,0.127542329140065,0.2677835619537,0.410065919718897,0.62855035680908
Ctnnd1,Liver,Log2FC_MetBurden,0.0458704251754783,-0.196864319838106,1.99639194941085,-0.132177658679726,0.916350022838471,0.33273060134173,0.119853609681467,0.709555803692252,0.285897329139146,0.0431625841255618,2.5379760626908,0.409406454600227,0.438194502173434,0.889668562866856,0.00952032694545207,0.637999747386473
Gabrr1,Liver,Log2FC_MetBurden,1.55745676833455,0.236695331019883,3.45645666328916,-0.839037895608224,0.121493587922991,0.337165930665788,0.0155935648023763,0.378872201384842,1.78105761196891,0.460296174654248,4.69259424400019,0.397099685102799,0.0705566096318542,0.180468851711862,9.35853766648759e-05,0.740206979198981
Gata6,Liver,Log2FC_MetBurden,0.0197811007882176,0.215119094444237,1.52944418877178,0.154683223947079,0.98574507078265,0.300170326157043,0.272632661413161,0.5567594817424,1.20397419972785,1.39931219338387,1.54853323944982,0.173772274625125,0.158899394025805,0.070461210419637,0.158613037169778,0.820682029399438
Gpatch8,Liver,Log2FC_MetBurden,2.03416261956139,-0.0641833159916551,1.99021774811596,1.04736229117983,0.0775591438177328,0.748286004501702,0.228505794907913,0.012526081657027,3.16497880960361,1.06663287405056,0.822985067860186,-0.119870389075944,0.00560300121532524,0.0111941662377762,0.556695300774071,0.858638942655736
Inpp5e,Liver,Log2FC_MetBurden,0.83059089321896,-0.339207265889874,2.4552507381725,0.409619870126608,0.452473855916581,0.223574164312622,0.112377521341811,0.383484586641019,1.7020221505878,0.532223991478966,2.57658364085115,0.530952772805255,0.0339636873989676,0.511013504940191,0.0169058344284074,0.600530489581111
KMT5B,Liver,Log2FC_MetBurden,2.44813334709013,0.201715228239122,2.32634951083348,-0.37912579316255,0.0194618501898725,0.452543671528262,0.0308791386947745,0.327931095186377,2.449484038095,0.203065919243983,2.55193150346093,-0.153543800535098,0.0172278163055089,0.539330044590274,0.00334477208719706,0.814291068521929
Kctd10,Liver,Log2FC_MetBurden,0.154822089586633,-0.00642976976172952,0.0398643646342154,0.377921253655615,0.903559768951845,0.988926307774917,0.97528150753425,0.75052361383702,1.69948201220736,1.538230152859,-1.04441803484055,-0.706361145819152,0.106930653996286,0.0688638325580282,0.349817390512268,0.637486531660601
Kdm5a,Liver,Log2FC_MetBurden,2.63978185376389,-0.444748905261095,0,0,0.151785989741596,0.352814917301182,,,2.18693013735032,-0.897600621674662,0,0,0.086594237512934,0.296376931595571,,
Lamc1,Liver,Log2FC_MetBurden,1.9233585939631,0.568552783867563,0.397800064870875,0.25154298424696,0.143097191651447,0.0956919890425359,0.846012887308736,0.488423869367028,1.18577174576427,-0.169034064331273,1.12091810068565,0.974661020061739,0.341684530730507,0.631431018242587,0.411482374211522,0.384925675158456
Madd,Liver,Log2FC_MetBurden,-0.508348679127546,-0.0738711755193077,3.71402245882895,0.176730516517705,0.65791049766818,0.760456015078038,0.024741607529369,0.62301609180775,0.992411445359823,1.42688894896806,5.55341142596158,2.01611948365034,0.14471802945169,0.133197652784621,6.38452895086504e-07,0.058872148067199
Mga,Liver,Log2FC_MetBurden,1.96010452197157,-0.188161158257703,1.01228340607109,-1.64486085569114,0.108583932521968,0.438522950436718,0.364473548661041,0.152601872381863,3.05148876946691,0.903223089237634,1.60704213276119,-1.05010212900104,0.00317315139639723,0.224945681087173,0.00707028784911267,0.452094802294695
Pten,Liver,Log2FC_MetBurden,2.93381003094181,0.480132673100286,-1.15752437765804,0.248588862916462,0.111278571883808,0.247890984092923,0.51295788633245,0.359680305948265,6.30264310717579,3.84896574933427,-0.169589276213527,1.23652396436097,7.33977464650335e-05,0.00323080395254388,0.892102439914996,0.318314367537354
Runx1t1,Liver,Log2FC_MetBurden,0.970894953596421,-0.0364713454925307,-0.298004757906308,0.26883318732123,0.377624057477992,0.877165987224569,0.82146321000773,0.345751131388514,1.59755554703611,0.590189247947157,0.279588379562988,0.846426324790527,0.0841445179756996,0.376690868225998,0.793126772173123,0.296653989608107
Trip12,Liver,Log2FC_MetBurden,2.43442286770778,-0.122114105823073,2.81952590795779,-0.00625338035163618,0.141441338612439,0.57347778522973,0.470578727383609,0.997041205624455,4.06074549160589,1.50420851807504,2.77569964282745,-0.0500796454819774,0.0123431969362963,0.00895000439716205,0.178179755635718,0.984405822119559
Tsc1,Liver,Log2FC_MetBurden,2.32644922526078,0.0385863183707194,1.40958678127581,0.665500320319021,0.149670434414594,0.885850670494328,0.281310841825192,0.047492670216594,3.48736641962344,1.19950351273337,1.34862413157949,0.604537670622693,0.0190739667527553,0.124088229263742,0.229045711341437,0.39264164460331
Tsc2,Liver,Log2FC_MetBurden,2.88948560883608,-0.224949838958181,4.36038657031965,0.162198613855365,0.157813747204145,0.6729546802013,0.00481006538859426,0.558754466087307,6.23587802050594,3.12144257271168,4.90135622188112,0.703168265416827,0.000143499835442858,0.0401109660289683,0.000265878806215078,0.414575159834051
Zc3h7a,Liver,Log2FC_MetBurden,1.24298234205975,0.0355169198695321,4.36265832875521,1.31244239508221,0.161449296606145,0.909160551023612,0.00160360081769783,0.00927669809690079,1.32043442421834,0.112969002028119,3.00863161787365,-0.0415843157993472,0.116074727764992,0.784653584677668,0.00404334426975146,0.954133003242046
Zeb1,Liver,Log2FC_MetBurden,0.342677756438942,0.361968566985659,0.627378316709104,-1.62779222310033,0.714094635093929,0.123012325016825,0.739409675586631,0.0595502251068549,0.940963149663928,0.960253960210644,2.29464516897299,0.0394746291635473,0.301517692112167,0.00726936012011656,0.0469123294796909,0.975809023403194
sgSafe,Liver,Log2FC_MetBurden,0.849694405782793,-0.109078936219744,1.3000047657804,-0.617130819542643,0.131886673617948,0.339517575538996,0.0699163307629918,0.164494177479502,1.56769286589006,0.608919523887528,2.37899578056218,0.461860195239142,0.00196603447425588,0.0353685216402164,3.66742942541954e-05,0.405444260351626
Actr3,Liver,Log2FC_MetBurden,1.7121557606201,0.0686990329721066,-4.5653732452605,-2.70383373336912,0.194536675173679,0.859019706959982,0.278339671791612,0.293999853962196,2.59947645334087,0.95601972569287,-3.56676241764538,-1.705222905754,0.029996067786951,0.139887868482307,0.155055950049237,0.652067674130179
Arpc4,Liver,Log2FC_MetBurden,-1.5557397602068,-0.644270008307451,7.87112767625238,3.21195058985355,0.36649611213876,0.601829607463436,,0.0217994496439905,-0.0395430363905673,0.871926715508783,2.41854706600631,-2.24063002039252,0.970288002599373,0.625191708807123,0.0457598901523966,0.474088816846185
Ewsr1,Liver,Log2FC_MetBurden,2.35827696436097,-0.518862033793058,3.31329639061871,-0.116367217156693,0.0853400932664619,0.158164714267663,0.0143200037094663,0.828688194858232,2.24113346566519,-0.636005532488835,3.34652015113157,-0.0831434566438294,0.0916363218198444,0.181503103095847,0.000655526945337118,0.914062890738829
Nfib,Liver,Log2FC_MetBurden,-2.00413733690608,0.509021857226795,0,0.0421926362118725,0.19526417287038,0.416545349621356,,0.985025247134005,-2.03891483611242,0.474244358020461,-0.986334415025658,0,0.00690198693248376,0.748121528400788,0.334175404948881,
Rac1,Liver,Log2FC_MetBurden,-1.56818407376757,-2.06304873400183,0,-0.470046936013722,0.400550069170467,0.150467587260931,,0.786754879488063,0.829586708832309,0.334722048598051,0,3.0523858589416,0.42216809337555,0.859766485487343,,0.26586753967368
Setd2,Liver,Log2FC_MetBurden,0.46535860179064,-0.146613714191822,0,0,0.837834637385501,0.669721755434782,,,3.62372596473411,3.01175364875165,0,0,0.0205752948651551,0.0223327200125711,,
Zfp574,Liver,Log2FC_MetBurden,4.73046903271366,-0.606157142550324,0,0,0.0444690555906902,0.271016490989451,,,5.33902302446341,0.00239684919942233,0,0,0.00870703721954897,0.997936842491042,,
Bag1,Liver,Log2FC_MetSeeding,0.446485203568776,-0.0236662089359868,-0.154225986462282,0.369106218385441,0.266364818712779,0.778807241935732,0.619329642945691,0.0127885747565572,0.503361750540001,0.0332103380352379,-0.182434010821166,0.340898194026557,0.132417770914844,0.882584720865763,0.47684644908532,0.0829598176043439
Brk1,Liver,Log2FC_MetSeeding,-0.127072746309041,-0.758699604334604,-0.445400911591477,-0.360704788873068,0.755439326335114,0.128452991668054,0.416181501546259,0.391715279397774,-0.0975204061268146,-0.729147264152377,-0.923838252585748,-0.839142129867339,0.789178040025538,0.163663469763515,0.0342388935751376,0.130772237333096
Cdh6,Liver,Log2FC_MetSeeding,1.00445933993231,0.0262648046518224,0.445489083091811,-0.115392153583447,0.0325359116799247,0.836895580540535,0.299991215905061,0.669707062269769,1.00439426724469,0.0261997319642047,0.351353701279765,-0.209527535395494,0.0116007769682962,0.925359625546787,0.2798142305573,0.532100717065462
Chd7,Liver,Log2FC_MetSeeding,0.0986358153009759,0.0496482561391664,-0.949857535697147,0.654836705841936,0.718914374637406,0.511772120522271,0.250983219166009,0.323604384621872,-0.0852557319893682,-0.134243291151178,-1.19939629827044,0.405297943268638,0.737057683089965,0.297318875990682,0.157448387604604,0.574148521152968
Crebbp,Liver,Log2FC_MetSeeding,0.239299280867885,-0.0381083785401352,0.236659059823347,1.32888516277557,0.15820469369222,0.67002622758627,0.122797617299882,2.94043129186568e-08,-0.188952461827799,-0.466360121235819,-0.0940280946838906,0.998198008268329,0.232037859171829,0.000136202748307889,0.50600445514034,7.80491207119646e-06
Ctnnd1,Liver,Log2FC_MetSeeding,0.267389998308787,-0.218728231720935,0.884869916611078,-0.0867941082298476,0.291225460797074,0.05527896225465,0.0108585685497227,0.639890504984622,0.125570448251303,-0.360547781778418,0.821789327635584,-0.149874697205342,0.609650003878722,0.00585657401985547,0.00814776256935785,0.50924629675084
Gabrr1,Liver,Log2FC_MetSeeding,0.283298886209854,0.0730504686581219,0.189559110507826,0.0695406709686041,0.326895927569797,0.552360148045512,0.520416704937221,0.734974121023191,0.268954979508921,0.0587065619571885,0.311447303989274,0.191428864450052,0.31103113947207,0.725490692666232,0.127416228874315,0.488601460327419
Gata6,Liver,Log2FC_MetSeeding,-0.188921663130403,-0.0601845252386671,0.232904384606414,0.0581719054822267,0.485797572357982,0.618423581732685,0.425160492279582,0.72908172042059,0.0383529656855716,0.167090103577308,0.350541148917056,0.175808669792869,0.850757710033489,0.437611040327982,0.182474005403766,0.383346780967424
Gpatch8,Liver,Log2FC_MetSeeding,0.0838114217621681,0.288661112885821,-0.423685958001327,0.276451292834748,0.781425967534684,0.0357452212607735,0.281929797294016,0.148035804333413,0.493746201523271,0.698595892646925,-0.369453539960047,0.330683710876028,0.0272418797042518,0.00750310440422908,0.277553866204296,0.166056520027501
Inpp5e,Liver,Log2FC_MetSeeding,0.167871160212606,-0.164920261159848,-0.267414361545441,-0.220033772700867,0.650978795488937,0.153890262944792,0.326285431743526,0.2800676633829,0.338200750533892,0.00540932916143898,-0.153754111023537,-0.106373522178963,0.246688522934441,0.982831614463213,0.354798520712794,0.709798443315132
KMT5B,Liver,Log2FC_MetSeeding,0.822733142455551,-0.40078387452695,-0.153035373832306,-0.0154825674936602,0.0150554652981788,0.0193431544999077,0.619402957713703,0.945652929170611,0.380776101069738,-0.842740915912763,-0.130277325113498,0.00727548122514804,0.230613583346229,3.84407875101277e-05,0.506969614324983,0.981063719622204
Kctd10,Liver,Log2FC_MetSeeding,-0.114229948905135,-0.130334875464396,-0.342370399923974,0.486016807485409,0.722445650578585,0.673914098015356,0.525821752219634,0.23606189161348,-0.237153474176869,-0.253258400736131,-1.24113231539166,-0.412745107982277,0.350582366522784,0.479492702353917,0.0315925020116021,0.358614457938181
Kdm5a,Liver,Log2FC_MetSeeding,-0.988950441616688,0.0458302812370501,0,0,0.0321771402885527,0.852975614063428,,,-1.23049792675414,-0.195717203900405,0,0,0.000191683615091776,0.595242956656951,,
Lamc1,Liver,Log2FC_MetSeeding,0.433619894482514,0.12719653867214,-0.084552177680282,-0.00173551298935665,0.200044892188623,0.40345032256315,0.862455778310503,0.995113477786976,-0.200589547537238,-0.507012903347612,0.119967078284225,0.202783742975151,0.499690086265771,0.0149609273687543,0.726214659305385,0.604894502836358
Madd,Liver,Log2FC_MetSeeding,-0.0325901854307427,0.0478728762453788,-0.120749641868202,-0.0189956967086433,0.908488359758575,0.731346175146664,0.771044880400973,0.887428925790569,0.318536295091434,0.398999356767556,0.418608400064194,0.520362345223752,0.146595658855155,0.085867811856734,0.0785368166053564,0.0814673972579425
Mga,Liver,Log2FC_MetSeeding,0.616159542125649,0.0191873362124806,-0.349021526410902,-0.341113807263532,0.0426631438279648,0.861542488535212,0.361593029166834,0.241819904197835,0.879924278889128,0.282952072975959,0.0452865365047395,0.0531942556521098,0.00107626838985135,0.148162839040831,0.87138379706853,0.878363126050201
Pten,Liver,Log2FC_MetSeeding,-0.375571050568233,0.501125056509091,-0.315846407961345,1.06067968902663,0.169813411632562,0.00565131667945718,0.404870860584131,5.7705768974849e-08,-0.495711885662338,0.380984221414986,-0.509229595299815,0.867296501688156,0.00796793909275045,0.149534647055486,0.101782574399272,0.00225828122208356
Runx1t1,Liver,Log2FC_MetSeeding,0.126440974191527,-0.258092950424216,-0.240773783851114,-0.20696616681157,0.70651608987232,0.100244584337265,0.464562479543726,0.215756835479333,0.318754427455159,-0.065779497160584,0.191326935639968,0.225134552679512,0.264279066473165,0.781631576382167,0.385531416123984,0.435464445706418
Trip12,Liver,Log2FC_MetSeeding,-0.139793486257885,0.569709745504037,-0.87387277752689,0.427128074741133,0.716808785857314,0.000537879256016695,0.283908077075611,0.260002052805926,0.419482197372108,1.12898542913403,-1.65240462885509,-0.35140377658707,0.205410505281255,4.0228446917439e-05,0.0842549078240111,0.362380303098123
Tsc1,Liver,Log2FC_MetSeeding,-0.0109429753845015,0.281497216683684,0.00021460312749222,0.725300778790805,0.978049250689054,0.0312107457051658,0.999506088864073,3.00882068043071e-05,-0.0991841963430343,0.193255995725152,0.248080834863427,0.973167010526739,0.770226289320339,0.42777289765679,0.39616049954326,0.000196646338497278
Tsc2,Liver,Log2FC_MetSeeding,-0.390431905353814,0.481784159304108,-0.00264639490957177,0.819657177840041,0.32789230697492,0.031073886300789,0.992377776180662,8.50249339312539e-05,-0.281957534750522,0.590258529907399,0.172210384073658,0.994513956823271,0.351391535895538,0.0820882250182237,0.486488269543292,9.31923731463057e-05
Zc3h7a,Liver,Log2FC_MetSeeding,0.0358315135195342,0.007573280327619,-0.0183162011473208,0.018104791289806,0.90928673483227,0.970543855115772,0.952406001817509,0.94466674255465,0.0163442844599806,-0.0119139487319344,-0.297996667284711,-0.261575674847585,0.945651394512439,0.965909326313744,0.197620243807676,0.412512416140119
Zeb1,Liver,Log2FC_MetSeeding,-0.164395533080666,0.45380848785653,-0.225609070429572,-0.462802010178318,0.632513335749605,0.00215050934756573,0.577938445412972,0.091497544373868,-0.0923726232853049,0.525831397651891,0.20747517752687,-0.0297177622218761,0.750912651379548,0.026802767931074,0.178709243448908,0.940167778561082
sgSafe,Liver,Log2FC_MetSeeding,0.135062611687641,-0.0330723241332194,-0.00996508499733411,-0.0846014057404672,0.369689767554653,0.642979732632193,0.954753564652833,0.442391751759302,0.221805859396288,0.0536709235754267,0.108285253927225,0.0336489331840913,0.0919167793813202,0.600365707476089,0.384001172427575,0.814661183007266
Actr3,Liver,Log2FC_MetSeeding,-0.349147498079333,0.094961009680251,-0.593780772015895,-0.534681555367655,0.255033710731002,0.735061834781907,0.425024647165842,0.180457802703645,-0.340771002472253,0.103337505287332,-0.63900003578685,-0.57990081913861,0.22087083796532,0.729874832044196,0.271362171356268,0.281908894814354
Arpc4,Liver,Log2FC_MetSeeding,-0.26898165518112,0.168331838245155,0.196919307647379,2.02713710653141,0.442628191959004,0.501402661464985,,0.0263092937316669,-1.15822585619531,-0.720912362769037,-2.17754075283131,-0.34732295394728,0.000136502793043636,0.0427227683634048,0.0329310354022477,0.827880996341682
Ewsr1,Liver,Log2FC_MetSeeding,-0.0962904237784931,-0.473720111227913,0.304083558983723,-0.603319943984659,0.788121619841324,0.00416457234157468,0.424960033019562,0.112981190554676,0.142980436199252,-0.234449251250168,0.261351615575712,-0.64605188739267,0.571120999187328,0.40807024305396,0.0674327429587855,0.203812079642482
Nfib,Liver,Log2FC_MetSeeding,0.466976768852014,-0.618296931704678,0,0.12721514840817,0.550905574312949,0.0321211740409259,,0.748137306367336,-0.34682905619375,-1.43210275675044,-0.855999293365805,0,0.483046320140829,0.0555710087583017,0.198322476225914,
Rac1,Liver,Log2FC_MetSeeding,-0.38506924866959,-0.80255658820768,0,0.782612165776735,0.506453542649047,0.0301999588798354,,0.0639851732188967,-0.997261223301008,-1.4147485628391,0,-0.16453395593251,0.0914611096572042,0.00139300803014141,,0.684219152638633
Setd2,Liver,Log2FC_MetSeeding,-0.185697764182385,-0.0911692350030273,0,0,0.6543324682696,0.69551407522702,,,-0.105021100280326,-0.0104925711009677,0,0,0.647827065749379,0.976698182144749,,
Zfp574,Liver,Log2FC_MetSeeding,-0.00121530481927865,-0.541417753682297,0,0,0.997603668001827,0.278011645027883,,,-0.0927316218386877,-0.632934070701706,0,0,0.831659586268632,0.212458533418552,,
Bag1,Liver,Log2FC_MetDormancy,0.61756570556136,-0.271291054157416,0.544135188581214,0.411975146752082,0.0863769466142328,0.453537290860348,0.314563021195545,0.427438997726296,-0.0453902006579685,-0.934246960376744,0.215586911991962,0.0834268701628311,0.864084011679123,0.0431548765477551,0.572789996099565,0.90905389371232
Brk1,Liver,Log2FC_MetDormancy,0.683570585394934,0.726821726863129,0.14102674451109,0.761874649428202,0.137650123951988,0.244363934925147,0.8111976983268,0.289875276195389,0.0623731380029904,0.105624279471185,-0.384187281404184,0.236660623512928,0.887548035631979,0.861568890775436,0.405089471586598,0.755024508221245
Cdh6,Liver,Log2FC_MetDormancy,-0.253927142952388,0.179029284543678,0.352063570227485,0.037680545786218,0.415317055688103,0.343109134451902,0.584584120174831,0.929130654521399,-0.253910134541774,0.179046292954292,-0.317918007011402,-0.632301031452669,0.27437651945764,0.471288585238481,0.461367834773396,0.250961508115392
Chd7,Liver,Log2FC_MetDormancy,0.326641946487761,-0.156935854447398,0,-2.02245536185698,0.215608503048601,0.419837907632527,,0.0757891447663591,0.22163984338333,-0.261937957551829,0,-1.3822737035973,0.0778792559909376,0.386202359946769,,0.229686228357109
Crebbp,Liver,Log2FC_MetDormancy,0.584117899216371,0.147055983240116,0.118951760839243,-0.772106904269305,0.0105542231601816,0.490803838896931,0.673379320939019,0.0230544029347594,0.171613435309593,-0.265448480666662,1.37937398253712,0.488315317428566,0.312996704476623,0.295060862245525,1.17713619196824e-06,0.188122988212868
Ctnnd1,Liver,Log2FC_MetDormancy,0.454447866756751,0.151127949359783,-0.259474735628287,0.434211581425606,0.0969886817776909,0.354300923378327,0.529850282907184,0.320427536137015,-0.035795823270308,-0.339115740667276,-0.580559500346025,0.113126816707868,0.770041955161946,0.24366121946346,0.191667635219101,0.782991951455049
Gabrr1,Liver,Log2FC_MetDormancy,0.54333294097579,-0.203382353952265,-0.0521245013016493,0.425972901108816,0.102283098926886,0.261830254846677,0.937674538795951,0.430012460171441,0.626503522586589,-0.120211772341465,-0.515915002630458,-0.0378176002199927,0.00195607735032875,0.693506344514719,0.316683181205231,0.961308846667585
Gata6,Liver,Log2FC_MetDormancy,1.18792251254829,-0.229498269689606,-0.209056535592532,-0.0539635259596614,4.52242325653315e-05,0.213926495578514,0.479663770425342,0.892204196930745,0.656405013231449,-0.761015769006449,0.161565680194535,0.316658689827406,0.0140862952492741,0.0001492351091081,0.597740872880962,0.421905081808291
Gpatch8,Liver,Log2FC_MetDormancy,0.699603615304658,-0.128389957610475,-0.0241204469880169,0.519511039796555,0.0119965346826949,0.624478584692385,0.951849191318426,0.258881198779529,0.217844834675079,-0.610148738240054,-0.312643266635757,0.230988220148815,0.246065477339467,0.0664177919231087,0.455268564812962,0.606758162677132
Inpp5e,Liver,Log2FC_MetDormancy,0.985391026881208,0.0931757295646722,0.128395433994262,0.438350828364295,0.00753997764978796,0.725816930809474,0.795210849605054,0.407179724507385,-0.204393586478305,-1.09660888379484,-0.202054399297419,0.107900995072615,0.424227395428422,0.00284112293780561,0.572095513649944,0.88096947589631
KMT5B,Liver,Log2FC_MetDormancy,0.491362568434844,0.0950698822813363,0.266791338161524,-0.519667706362764,0.0333720199832667,0.728256637112425,0.569739537812556,0.325155143027101,-0.0481119365191464,-0.444404622672653,0.137052174909261,-0.649406869615026,0.808684042013945,0.133704890261023,0.67377052928415,0.338056656587026
Kctd10,Liver,Log2FC_MetDormancy,1.03033164663122,0.260034487099211,-0.217813969893265,0.659130002854437,0.00793739937449033,0.426525662300996,0.875953818249834,0.371010369964835,-0.176042039372575,-0.946339198904584,0.116279607170958,0.99322357991866,0.575993794305758,0.0161802815572595,0.868861061440231,0.357858388031209
Kdm5a,Liver,Log2FC_MetDormancy,0.784840565957004,0.018315477416972,1.51457317260717,-0.629707862034227,0.122347117937634,0.962610378968422,,0.708961383127553,0.479732921819295,-0.286792166720737,-0.16671096955156,-2.31099200419296,0.207720109894289,0.610256686978057,0.880998865058052,0.508970337000962
Lamc1,Liver,Log2FC_MetDormancy,0.108701832718621,-0.175896254808926,1.01355268986382,-0.102393913475613,0.744456820799486,0.424047594542392,0.239429570101497,0.826538575873156,-0.143872510782007,-0.428470598309554,-0.515318560716199,-1.63126516405563,0.637879465433561,0.0825253189693347,0.367119950099935,0.0356771273016998
Madd,Liver,Log2FC_MetDormancy,0.595126405082287,0.226453952704253,-0.0464680805069372,1.19201574593726,0.0348091729947625,0.303698997934423,0.908456478760461,0.0442011712389874,0.108757908684364,-0.259914543693669,-0.811364693052469,0.427119133391733,0.645714504900175,0.298941156197599,0.0626573013866871,0.474996437524962
Mga,Liver,Log2FC_MetDormancy,0.567302752617702,-0.226313068629295,0.174457835469548,0.636812462451002,0.0309709632031382,0.337903761790323,0.880426094244035,0.162707279829059,0.141034367944069,-0.652581453302928,-0.28445890634592,0.177895720635534,0.359650859437081,0.0468690190415531,0.692009695024978,0.759271664368157
Pten,Liver,Log2FC_MetDormancy,0.954895545573836,-0.100210664443459,-0.0856240779719184,-0.112449837317839,0.000145911125862748,0.708762615748809,0.842238920498744,0.792539610515924,0.599383276072075,-0.455722933945219,0.726738165330603,0.699912405984681,0.000759720598793684,0.141688627688262,0.0569547314304741,0.15711692083869
Runx1t1,Liver,Log2FC_MetDormancy,0.642850947354022,0.313158867487591,0.0544687202061617,0.425244112267079,0.0510507991931024,0.169416269313533,0.890997615974729,0.301826825274281,-0.0102621217154665,-0.339954201581898,-0.0112627709336348,0.359512621127283,0.954261041323555,0.319117360623106,0.975497193385379,0.418957117261282
Trip12,Liver,Log2FC_MetDormancy,0.706664815763482,-0.141058209692921,0.155216228383036,1.07291198478955,0.0139317515040935,0.522224217626058,0.939766368581234,0.0142453028996745,0.509480182492355,-0.338242842964048,-0.373314682497812,0.544381073908707,0.0146291451323865,0.231102692566359,0.40377744551142,0.622565510173481
Tsc1,Liver,Log2FC_MetDormancy,0.600982359645807,-0.11264058739266,-0.111149254400938,0.0316203966608396,0.0349692050669508,0.705503427510674,0.699518055696049,0.945910226306013,0.617445502927312,-0.096177444111155,0.0683464234206991,0.211116074482476,0.000331919861404837,0.797435457065747,0.871626780142698,0.562641134139511
Tsc2,Liver,Log2FC_MetDormancy,1.11498979507469,-0.142238272621535,-0.00173881815455521,-0.805905376403234,0.000458040420081872,0.69392385726637,0.994752812068761,0.0321001915624271,0.872271792680422,-0.384956275015802,0.909228331128273,0.105061772879595,0.000557416750346914,0.363904537376611,0.000991881646802225,0.780928622299173
Zc3h7a,Liver,Log2FC_MetDormancy,1.2175273004205,0.0749603825489373,0.356407017437649,-0.439035635666197,0.000192690063889299,0.816351749611716,0.416919247324908,0.446571374182521,0.303248282136241,-0.839318635735325,0.658430453979844,-0.137012199124001,0.384016965900442,0.00536401245656099,0.0780376555948313,0.860866866535687
Zeb1,Liver,Log2FC_MetDormancy,0.87075106904632,-0.725468902707273,0.507274319295035,0.502895541045979,0.00645463013129154,0.00320669122581916,0.445383593546058,0.29301167761672,0.558990973182553,-1.03722899857104,-0.571868646409548,-0.576247424658604,0.00618488551334319,0.0034577756938994,0.196591452940477,0.377800590694763
sgSafe,Liver,Log2FC_MetDormancy,0.222030951135967,0.179187552053832,-0.123294832674844,0.22739556892447,0.151812778674357,0.253185981610966,0.590074878311962,0.37885986941956,-0.321774007546616,-0.364617406628751,-0.427622649470936,-0.0769322478716217,0.0170898229888257,0.0515196082163668,0.0990870240115731,0.7707962841091
Actr3,Liver,Log2FC_MetDormancy,-0.0260443866671431,0.327349948861589,1.90896261216353,2.92823845788267,0.950826738791613,0.361800885178266,0.301557261792465,0.152751938163182,-0.690719548554753,-0.337325213026021,0.0207124483819686,1.0399882941011,0.0665975058987811,0.458255344247874,,0.27577772912363
Arpc4,Liver,Log2FC_MetDormancy,1.43573446415148,0.800210641482032,0,0,0.00106029278502965,0.218356025294283,,,-0.519003433656271,-1.15452725632572,0,0,0.237413761881807,0.0574636759860445,,
Ewsr1,Liver,Log2FC_MetDormancy,0.407650460660103,0.623967482463242,-1.16891500198302,0.209205468660062,0.225350561654137,0.135421921451945,0.15860464202953,0.872208539516522,-0.696158115749284,-0.479841093946145,-0.720114594293818,0.658005876349261,0.0533762169984271,0.288750484717605,0.439234532238979,0.508977503415246
Nfib,Liver,Log2FC_MetDormancy,1.01095416253648,0.816797399233523,0,0.672203201396152,0.462281778828269,0.109299777945778,,0.603801911994227,-0.379582614427882,-0.573739377730838,0,0,0.628101403564978,0.402768613553785,,
Rac1,Liver,Log2FC_MetDormancy,1.21186743704083,1.23457498383734,0,-0.493426461812159,0.247352045381761,0.291245581674889,,0.903877062975437,-0.36518865407992,-0.342481107283405,0,-1.10726098352189,0.730399986105794,0.757399269157975,,0.430778388805719
