Mouse_ID,Tissue,sgID,MetBurden,MetSeeding
73280,Liver,Gpatch8mmu-sg2,1.0488023693476858,1.0601945367424657
73280,Liver,Gpatch8mmu-sg3,1.658022607309184,1.399959931670034
73280,Liver,Inpp5emmu-sg1,0.08345157182412981,0.07273319101431698
73280,Liver,Inpp5emmu-sg2,0.18458328590966303,0.20196519108984887
73280,Liver,Inpp5emmu-sg3,0.27678221313691664,0.2837978098509133
73280,Liver,KMT5Bmmu-sg1,0.36096568493869396,0.25050028531728974
73280,Liver,KMT5Bmmu-sg2,0.734954334565591,0.4847669598718192
73280,Liver,KMT5Bmmu-sg3,0.36707192893097057,0.3023520770633297
73280,Liver,Kctd10mmu-sg1,1.035505465871436,1.0000790019329335
73280,Liver,Kctd10mmu-sg2,0.16021006880985517,0.15796272943890338
73280,Liver,Kctd10mmu-sg3,1.2884475915648914,0.9421069222084034
73280,Liver,Kdm5ammu-sg1,0.7624858118308182,1.3749606471759261
73280,Liver,Kdm5ammu-sg2,0.24337219723609219,0.30877185342701546
73280,Liver,Kdm5ammu-sg3,0.11829393569876005,0.1875113757929325
73280,Liver,Lamc1mmu-sg1,0.2387437038758113,0.3164833925502607
73280,Liver,Lamc1mmu-sg2,1.0517836293187859,1.0944570770934483
73280,Liver,Lamc1mmu-sg3,1.6876737527348575,1.6176926131102831
73280,Liver,Maddmmu-sg1,6.603234001653866,6.1195197482545005
73280,Liver,Maddmmu-sg2,4.585961540588569,4.299375926728348
73280,Liver,Maddmmu-sg3,1.313509252550112,1.1129258777610653
73280,Liver,Mgammu-sg1,0.5919400816892212,0.4078707834138808
73280,Liver,Mgammu-sg2,0.6183177058090332,0.33896986639818427
73280,Liver,Mgammu-sg3,1.0477317549673224,0.6447623340074974
73280,Liver,Nfibmmu-sg1,NA,NA
73280,Liver,Nfibmmu-sg2,0.3744885833307981,0.4827111773311973
73280,Liver,Nfibmmu-sg3,NA,NA
73280,Liver,Ptenmmu-sg1,0.5152000633821966,0.2667188784385773
73280,Liver,Ptenmmu-sg2,1384.269031795379,864.8641355650433
73280,Liver,Ptenmmu-sg3,0.46324680629237913,0.22190238102839388
73280,Liver,Rac1mmu-sg1,14.697407846481877,10.390711738220578
73280,Liver,Rac1mmu-sg2,2.9375873872814564,2.0118232616381637
73280,Liver,Rac1mmu-sg3,8.859465285377313,6.030333811830653
73280,Liver,Runx1t1mmu-sg1,8.823401389010117,7.634370059734774
73280,Liver,Runx1t1mmu-sg2,1.7320075366098466,1.6323217781997466
73280,Liver,Runx1t1mmu-sg3,0.22418464262637372,0.20010531029393533
73280,Liver,Setd2mmu-sg1,18.753400649596884,17.397560315899455
73280,Liver,Setd2mmu-sg2,0.397306588775344,0.40915681701902346
73280,Liver,Setd2mmu-sg3,0.34657312530582995,0.3158198692645857
73280,Liver,Trip12mmu-sg1,1.8159402705263559,1.2650920796114558
73280,Liver,Trip12mmu-sg2,0.4846801707423521,0.3470966770433075
73280,Liver,Trip12mmu-sg3,2287.686309893212,1727.6778247655195
73280,Liver,Tsc1mmu-sg1,2.8458614464954333,2.65696752602439
73280,Liver,Tsc1mmu-sg2,0.35600063086760353,0.21328082919578592
73280,Liver,Tsc1mmu-sg3,3.2349056863029952,2.32353837280065
73280,Liver,Tsc2mmu-sg1,0.18723134281534007,0.1268527512412705
73280,Liver,Tsc2mmu-sg2,19.16351658743556,12.886831632848063
73280,Liver,Tsc2mmu-sg3,0.10492235046300938,0.07395754420817148
73280,Liver,Zc3h7ammu-sg1,40.847089427890744,40.73462008538226
73280,Liver,Zc3h7ammu-sg2,0.5908533795481679,0.5700431005789095
73280,Liver,Zc3h7ammu-sg3,0.35584861159770576,0.3569575191077855
73280,Liver,Zeb1mmu-sg1,0.2850573277473826,0.2687402774150254
73280,Liver,Zeb1mmu-sg2,0.3671343545327344,0.361878084601249
73280,Liver,Zeb1mmu-sg3,0.24301646236764157,0.24264653747742732
73280,Liver,Zfp574mmu-sg1,0.5011061605456028,0.6879409983636531
73280,Liver,Zfp574mmu-sg2,NA,NA
73280,Liver,Zfp574mmu-sg3,4.5375665285710065,6.091271089124779
73280,Liver,sgNT2-MMU,0.3742831112353954,0.3829118738539353
73280,Liver,sgNT3-MMU,0.9442099290080227,0.9150503596590339
73280,Liver,sgSafe19-MMU,0.2575678280740038,0.2527380711289585
73280,Liver,sgSafe28-MMU,2.281876209597592,2.2934540539702413
73280,Liver,sgSafe29-MMU,0.7258798431204663,0.7646050619829629
73280,Liver,sgSafe30-MMU,1.5782479858828204,1.5931572857830976
73280,Liver,sgSafe33-MMU,0.47053944905943834,0.4854004905988547
73280,Liver,sgSafe36-MMU,0.4820024125540282,0.5254925524098405
73280,Liver,sgSafe4-MMU,2.1046985885292555,2.0364443277159454
73280,Liver,sgSafe5-MMU,0.7806946429389774,0.7507459228971299
73280,Lung,Actr3mmu-sg1,0.31787245736962,0.6267335745632323
73280,Lung,Actr3mmu-sg2,1.8367891565431076,1.505506525665402
73280,Lung,Actr3mmu-sg3,6.129872118952833,8.7806006860525585
73280,Lung,Arpc4mmu-sg1,NA,NA
73280,Lung,Arpc4mmu-sg2,0.1278833630569837,0.45190240586359076
73280,Lung,Arpc4mmu-sg3,NA,NA
73280,Lung,Bag1mmu-sg1,0.6051987173042094,0.43706891699299427
73280,Lung,Bag1mmu-sg2,0.46417185942209266,0.4634365207688778
73280,Lung,Bag1mmu-sg3,5.220466199271943,6.237995088266562
73280,Lung,Brk1mmu-sg2,1.0208791209341985,1.4928012058864684
73280,Lung,Brk1mmu-sg3,NA,NA
73280,Lung,Cdh6mmu-sg2,0.30854948611828814,0.39596326097596474
73280,Lung,Cdh6mmu-sg3,1.1570872531420335,0.46732105292767717
73280,Lung,Chd7mmu-sg1,1.6461832958776985,0.9656030438122699
73280,Lung,Chd7mmu-sg2,0.3576281701419796,0.3339675176868466
73280,Lung,Chd7mmu-sg3,6.982694223843127,2.91239132519197
73280,Lung,Crebbpmmu-sg1,0.778240129571727,0.3248809127337922
73280,Lung,Crebbpmmu-sg2,2.5931981987782744,0.7048239115326032
73280,Lung,Crebbpmmu-sg3,1.1383026905547875,0.3026699574497907
73280,Lung,Ctnnd1mmu-sg1,0.25673146010876224,0.28568482977529336
73280,Lung,Ctnnd1mmu-sg2,0.13888870045248325,0.16514396351377955
73280,Lung,Ctnnd1mmu-sg3,0.9722296744868576,0.9288938083293159
73280,Lung,Ewsr1mmu-sg1,0.4368169494909242,0.36972476468682336
73280,Lung,Ewsr1mmu-sg2,1.3095818061494304,1.2472444156324656
73280,Lung,Ewsr1mmu-sg3,0.24012744097887742,0.3227576037258383
73280,Lung,Gabrr1mmu-sg1,0.6815277896221307,0.8065313304130668
73280,Lung,Gabrr1mmu-sg2,0.6537902211735106,0.602284988289836
73280,Lung,Gabrr1mmu-sg3,4.4335948722273315,4.661015913775889
73280,Lung,Gata6mmu-sg1,0.5041000074362488,0.3796212292101715
73280,Lung,Gata6mmu-sg2,0.2481126460581014,0.20804484933316586
73280,Lung,Gata6mmu-sg3,1.9188579891808963,1.3890136506518647
73280,Lung,Gpatch8mmu-sg1,0.2524419241328694,0.20422102034512388
73280,Lung,Gpatch8mmu-sg2,1.7658711728339158,0.9763047882493491
73280,Lung,Gpatch8mmu-sg3,3.381923903335394,1.4348010541339506
73280,Lung,Inpp5emmu-sg1,0.15262804098918678,0.08458744885913962
73280,Lung,Inpp5emmu-sg2,0.19815410409550857,0.19065190252543715
73280,Lung,Inpp5emmu-sg3,0.17096144960884027,0.2678101063253118
73280,Lung,KMT5Bmmu-sg1,0.18149898025369277,0.17715667678571204
73280,Lung,KMT5Bmmu-sg2,0.4247893019064632,0.3260476183743231
73280,Lung,KMT5Bmmu-sg3,0.5875835653670888,0.45017580104914207
73280,Lung,Kctd10mmu-sg1,0.6435770820356147,0.76014590505769
73280,Lung,Kctd10mmu-sg2,0.2582142864453582,0.15486957232589613
73280,Lung,Kctd10mmu-sg3,0.14654306272680578,0.08502674869118541
73280,Lung,Kdm5ammu-sg1,0.7266215806254157,1.0779755306537737
73280,Lung,Kdm5ammu-sg2,0.15561975087509564,0.3165291445814827
73280,Lung,Kdm5ammu-sg3,0.07085783499575533,0.09702646083569999
73280,Lung,Lamc1mmu-sg1,0.13092305443637847,0.2253607381157715
73280,Lung,Lamc1mmu-sg2,1.4399744927886982,0.8509459834212179
73280,Lung,Lamc1mmu-sg3,1.4422060805538959,1.4328119483018307
73280,Lung,Maddmmu-sg1,7.925668949803166,7.013060444292419
73280,Lung,Maddmmu-sg2,5.62904650582211,5.2424536476849335
73280,Lung,Maddmmu-sg3,1.7717312434307844,1.5049018543280208
73280,Lung,Mgammu-sg1,0.26544434800173483,0.45503573573745654
73280,Lung,Mgammu-sg2,0.38559347870797467,0.3646880922899183
73280,Lung,Mgammu-sg3,0.7122974870956441,0.8208683943333939
73280,Lung,Nfibmmu-sg2,0.025012220993880774,0.0756895608037757
73280,Lung,Nfibmmu-sg3,NA,NA
73280,Lung,Ptenmmu-sg1,0.466026923094057,0.11414512561729133
73280,Lung,Ptenmmu-sg2,1303.2080070559082,434.6397339596016
73280,Lung,Ptenmmu-sg3,0.5458875747705294,0.10333966316464083
73280,Lung,Rac1mmu-sg1,0.0966141851887336,0.5088266611561714
73280,Lung,Rac1mmu-sg2,0.1745198856417153,0.3796975049878585
73280,Lung,Rac1mmu-sg3,0.26652962795098467,0.5303718535199532
73280,Lung,Runx1t1mmu-sg1,5.702508852078426,6.365017024512994
73280,Lung,Runx1t1mmu-sg2,1.5812170754141261,1.7240974156970448
73280,Lung,Runx1t1mmu-sg3,0.2059433372010736,0.2381315018820625
73280,Lung,Setd2mmu-sg1,7.919960457793716,10.549508105815573
73280,Lung,Setd2mmu-sg2,0.5314002729965317,0.39250599907687655
73280,Lung,Setd2mmu-sg3,0.16405458234657966,0.2654818064222084
73280,Lung,Trip12mmu-sg1,0.5633744866458436,0.5844760017745169
73280,Lung,Trip12mmu-sg2,0.2772279088425259,0.1397485515421313
73280,Lung,Trip12mmu-sg3,1727.2953644113663,1135.99021375805
73280,Lung,Tsc1mmu-sg1,2.8273684891314343,2.1300174078034475
73280,Lung,Tsc1mmu-sg2,1.0593107133084563,0.18821202223237243
73280,Lung,Tsc1mmu-sg3,7.5221214967156165,1.8295851533738845
73280,Lung,Tsc2mmu-sg1,0.5981448305180055,0.08493235110521122
73280,Lung,Tsc2mmu-sg2,43.17842480557328,6.9857350577960515
73280,Lung,Tsc2mmu-sg3,0.06814549445837476,0.03861203638636475
73280,Lung,Zc3h7ammu-sg1,46.25868917882072,43.60933785547842
73280,Lung,Zc3h7ammu-sg2,0.4727777702131214,0.40632912818405204
73280,Lung,Zc3h7ammu-sg3,0.4784300738080536,0.3349050192322404
73280,Lung,Zeb1mmu-sg1,0.194924574961035,0.27462824240126954
73280,Lung,Zeb1mmu-sg2,0.34948650406394605,0.44182892169983184
73280,Lung,Zeb1mmu-sg3,0.22564864145423968,0.30294957386452037
73280,Lung,Zfp574mmu-sg1,0.1270680953894778,0.4603064199351877
73280,Lung,Zfp574mmu-sg2,NA,NA
73280,Lung,Zfp574mmu-sg3,0.8407433661863986,3.205307772563434
73280,Lung,sgNT2-MMU,0.2937632687253254,0.30897304148618315
73280,Lung,sgNT3-MMU,0.7827702366701899,0.9724416331758274
73280,Lung,sgSafe19-MMU,1.20550487135937,0.23316929646191178
73280,Lung,sgSafe28-MMU,1.2043856155272543,1.8737871994083386
73280,Lung,sgSafe29-MMU,1.2671353021404672,0.7873908223905828
73280,Lung,sgSafe30-MMU,1.4165777691460957,2.1821510845036642
73280,Lung,sgSafe33-MMU,0.5818473295698354,0.4122499795165263
73280,Lung,sgSafe36-MMU,0.5010659936836229,0.5973834710055379
73280,Lung,sgSafe4-MMU,2.0021008254008783,1.9492851339737225
73280,Lung,sgSafe5-MMU,0.7448487877769604,0.6831683380777052
73280,Brain,Bag1mmu-sg1,0.10738089748137843,0.24720696098771705
73280,Brain,Bag1mmu-sg2,0.06766529044951446,0.15563406161905136
73280,Brain,Cdh6mmu-sg3,0.07943039136424056,0.27900193556533115
73280,Brain,Chd7mmu-sg1,0.03619253576627536,0.16736757025635748
73280,Brain,Chd7mmu-sg2,0.015426190869104468,0.07037176232246438
73280,Brain,Crebbpmmu-sg3,0.08164853595085787,0.15246668970916735
73280,Brain,Ctnnd1mmu-sg1,0.009320683717095053,0.031327481231564466
73280,Brain,Gata6mmu-sg1,0.02376941983819562,0.10198936187553652
73280,Brain,Gata6mmu-sg3,0.39756543332729216,0.9329339678996368
73280,Brain,Gpatch8mmu-sg1,0.012050274832343213,0.05931480300923371
73280,Brain,KMT5Bmmu-sg1,0.0047966754370972284,0.09519012651087708
73280,Brain,Lamc1mmu-sg1,0.19510437520158205,0.4843648585206488
73280,Brain,Lamc1mmu-sg2,0.5104369360767278,0.3153322354031974
73280,Brain,Lamc1mmu-sg3,0.3318904046434989,0.8104010000149771
73280,Brain,Ptenmmu-sg1,0.00879499865926656,0.0557569570889079
73280,Brain,Ptenmmu-sg3,0.027703853344233097,0.07403552447631634
73280,Brain,Rac1mmu-sg3,0.15090219562254223,1.4249015264448814
73280,Brain,Setd2mmu-sg1,1.7532878158017322,22.673918464496705
73280,Brain,Trip12mmu-sg2,0.024951505137111522,0.08343325456544369
73280,Brain,Trip12mmu-sg3,97.963942309490193,530.7758186007184
73280,Brain,Tsc1mmu-sg1,0.5424169017910271,3.1213761051098117
73280,Brain,Tsc1mmu-sg3,0.3334958980363898,1.8725253382321687
73280,Brain,Tsc2mmu-sg1,0.044519171322725815,0.13521776347411404
73280,Brain,Tsc2mmu-sg2,1.2786027217387095,6.824703687443485
73280,Brain,Tsc2mmu-sg3,9.158378631483881e-4,0.027662779976442363
73280,Brain,Zc3h7ammu-sg2,0.03509538433312506,0.16172552399783668
73280,Brain,Zeb1mmu-sg2,0.03471848244970293,0.16957447625238967
73280,Brain,sgSafe28-MMU,1.4137826746834365,1.0598173905623347
73280,Brain,sgSafe29-MMU,0.5862173253165635,0.9401826094376654
73281,Liver,Actr3mmu-sg1,0.41009483767112304,0.6438976681938636
73281,Liver,Actr3mmu-sg2,1.1712321352935229,1.5863971397598229
73281,Liver,Actr3mmu-sg3,4.972786898104739,8.963243990977581
73281,Liver,Arpc4mmu-sg1,NA,NA
73281,Liver,Arpc4mmu-sg2,0.11665731633259312,0.357137284972443
73281,Liver,Arpc4mmu-sg3,NA,NA
73281,Liver,Bag1mmu-sg1,0.4913840125628277,0.49691196926589615
73281,Liver,Bag1mmu-sg2,0.3907177765011921,0.5646395262898497
73281,Liver,Bag1mmu-sg3,4.479853873487985,5.947146139095515
73281,Liver,Brk1mmu-sg2,1.0790840104222834,1.4325619183726084
73281,Liver,Brk1mmu-sg3,NA,NA
73281,Liver,Cdh6mmu-sg2,0.2862855575726835,0.377119233445582
73281,Liver,Cdh6mmu-sg3,0.4963315917993894,0.4719122127320264
73281,Liver,Chd7mmu-sg1,0.9365142906011652,0.8615798151060894
73281,Liver,Chd7mmu-sg2,0.2311346775930635,0.2794591614297065
73281,Liver,Chd7mmu-sg3,2.9809425440279393,2.5939288969092953
73281,Liver,Crebbpmmu-sg1,0.5552412029887512,0.35158905340683705
73281,Liver,Crebbpmmu-sg2,1.2843795144099495,0.5968076645428093
73281,Liver,Crebbpmmu-sg3,0.6092390970989744,0.3338823182438021
73281,Liver,Ctnnd1mmu-sg1,0.23788261112117687,0.27338859068826976
73281,Liver,Ctnnd1mmu-sg2,0.12861968571528423,0.19927767091679044
73281,Liver,Ctnnd1mmu-sg3,0.6117027970718517,0.8292637522905679
73281,Liver,Ewsr1mmu-sg1,0.3214259777853154,0.35521442500571654
73281,Liver,Ewsr1mmu-sg2,0.5302839228440649,1.1828327847331117
73281,Liver,Ewsr1mmu-sg3,0.24824865334703433,0.3589937222860343
73281,Liver,Gabrr1mmu-sg1,0.7828411442894663,0.7967494912935974
73281,Liver,Gabrr1mmu-sg2,0.5732442711159242,0.5532808318690208
73281,Liver,Gabrr1mmu-sg3,4.1228291820683856,5.064934380095781
73281,Liver,Gata6mmu-sg1,0.366075083431263,0.4650211742762163
73281,Liver,Gata6mmu-sg2,0.21027341448325707,0.19597213326393478
73281,Liver,Gata6mmu-sg3,0.832400196388465,1.2120811166849272
73281,Liver,Gpatch8mmu-sg1,0.16239070063624472,0.16575737235082286
73281,Liver,Gpatch8mmu-sg2,0.9460420695175351,0.7201330369854311
73281,Liver,Gpatch8mmu-sg3,2.163614383635922,1.401266381759188
73281,Liver,Inpp5emmu-sg1,0.123219246696511,0.0871946592594039
73281,Liver,Inpp5emmu-sg2,0.18117080906663502,0.19531516413435082
73281,Liver,Inpp5emmu-sg3,0.15990211386590134,0.24692456127002743
73281,Liver,KMT5Bmmu-sg1,0.15699910477149354,0.20067592108864787
73281,Liver,KMT5Bmmu-sg2,0.3911377173197493,0.3298234583383703
73281,Liver,KMT5Bmmu-sg3,0.39193762960564815,0.45240239053340925
73281,Liver,Kctd10mmu-sg1,0.5262178637589965,0.9088137814356869
73281,Liver,Kctd10mmu-sg2,0.1983423456214869,0.17678991262013605
73281,Liver,Kctd10mmu-sg3,0.23795652468923112,0.6047677464256155
73281,Liver,Kdm5ammu-sg1,0.8626815980442941,1.2494844733966441
73281,Liver,Kdm5ammu-sg2,0.08999042447868506,0.2620641592142775
73281,Liver,Kdm5ammu-sg3,0.0565645218787935,0.08519973030491207
73281,Liver,Lamc1mmu-sg1,0.10323008325977427,0.18997546633841914
73281,Liver,Lamc1mmu-sg2,0.6291449726430577,0.8657476113906258
73281,Liver,Lamc1mmu-sg3,1.5647332865060155,1.4700652029287644
73281,Liver,Maddmmu-sg1,7.8094706945857615,6.382161327052042
73281,Liver,Maddmmu-sg2,5.295749805184317,5.311663275290649
73281,Liver,Maddmmu-sg3,1.4139915636521194,1.4588991811699077
73281,Liver,Mgammu-sg1,0.3554224112619905,0.4246864749607698
73281,Liver,Mgammu-sg2,0.4054439847262463,0.3685977134750553
73281,Liver,Mgammu-sg3,0.737960999310257,0.8118611071377618
73281,Liver,Nfibmmu-sg1,NA,NA
73281,Liver,Nfibmmu-sg2,0.04955108618910106,0.21932995771520924
73281,Liver,Nfibmmu-sg3,NA,NA
73281,Liver,Ptenmmu-sg1,0.42788975792968803,0.12027812414613304
73281,Liver,Ptenmmu-sg2,1321.4280296041381,445.27083051953144
73281,Liver,Ptenmmu-sg3,0.3234996949368609,0.13792997560152415
73281,Liver,Rac1mmu-sg1,0.3449915164614384,1.4744560397843802
73281,Liver,Rac1mmu-sg2,0.10454646740477821,0.35008626493192824
73281,Liver,Rac1mmu-sg3,0.49737607961793684,1.6067473532213545
73281,Liver,Runx1t1mmu-sg1,3.015222384510248,5.748864279271894
73281,Liver,Runx1t1mmu-sg2,1.2235775547659864,1.6515753470838337
73281,Liver,Runx1t1mmu-sg3,0.18174824995542344,0.22862171056457584
73281,Liver,Setd2mmu-sg1,4.351927930735906,8.89306513104196
73281,Liver,Setd2mmu-sg2,0.4356091074961187,0.30079656787643566
73281,Liver,Setd2mmu-sg3,0.1561442274034084,0.18649739968427737
73281,Liver,Trip12mmu-sg1,0.8604891587403637,0.600482804707176
73281,Liver,Trip12mmu-sg2,0.3004377235461592,0.18407152233533997
73281,Liver,Trip12mmu-sg3,2401.175912665801,1066.915171829267
73281,Liver,Tsc1mmu-sg1,2.0675800411721954,2.0914313267614606
73281,Liver,Tsc1mmu-sg2,0.43666233584052927,0.22536888947927208
73281,Liver,Tsc1mmu-sg3,3.6411662393536184,1.8360842457050233
73281,Liver,Tsc2mmu-sg1,0.2841309412431314,0.10109705334354398
73281,Liver,Tsc2mmu-sg2,22.849731405871808,10.037832866349962
73281,Liver,Tsc2mmu-sg3,0.038660361265650166,0.0501802074021268
73281,Liver,Zc3h7ammu-sg1,25.629423008222577,36.379031064901994
73281,Liver,Zc3h7ammu-sg2,0.3984607994431483,0.5788104088499135
73281,Liver,Zc3h7ammu-sg3,0.36381253052243223,0.44914470358797776
73281,Liver,Zeb1mmu-sg1,0.38273487041232673,0.2756037828404848
73281,Liver,Zeb1mmu-sg2,0.7383778403655742,0.44062715606764047
73281,Liver,Zeb1mmu-sg3,0.43480230900714767,0.3511497042389038
73281,Liver,Zfp574mmu-sg1,0.1745502420903713,0.5820463283682041
73281,Liver,Zfp574mmu-sg2,NA,NA
73281,Liver,Zfp574mmu-sg3,1.686783149627819,4.784831933522146
73281,Liver,sgNT2-MMU,0.35996326853018884,0.3178223468273986
73281,Liver,sgNT3-MMU,0.8018079620182014,1.0246907596575658
73281,Liver,sgSafe19-MMU,0.4704764862534753,0.26706243891793763
73281,Liver,sgSafe28-MMU,1.4022378347116322,1.9225058548738942
73281,Liver,sgSafe29-MMU,1.6202469975018938,0.8296971997258351
73281,Liver,sgSafe30-MMU,1.6988278395844558,1.91616474807949
73281,Liver,sgSafe33-MMU,0.4846318743370446,0.39820009353674357
73281,Liver,sgSafe36-MMU,0.6159658694228285,0.5969214341427409
73281,Liver,sgSafe4-MMU,1.8770691893752762,1.9647146855687039
73281,Liver,sgSafe5-MMU,0.668772678265003,0.7622204386696897
73281,Lung,Actr3mmu-sg1,0.37664863892854333,0.7735849142995403
73281,Lung,Actr3mmu-sg2,0.9086129460429074,1.1410399815467762
73281,Lung,Actr3mmu-sg3,9.850684865799778,7.13026499291243
73281,Lung,Arpc4mmu-sg1,NA,NA
73281,Lung,Arpc4mmu-sg3,NA,NA
73281,Lung,Bag1mmu-sg1,1.0439220015751116,0.7770895965685747
73281,Lung,Bag1mmu-sg2,0.4252191201518542,0.5833153384224299
73281,Lung,Bag1mmu-sg3,12.133577902864179,9.262717125839218
73281,Lung,Brk1mmu-sg2,1.1719823258644575,2.1473709104801775
73281,Lung,Brk1mmu-sg3,NA,NA
73281,Lung,Cdh6mmu-sg2,0.3148788794423246,0.4353170234919416
73281,Lung,Cdh6mmu-sg3,0.7751527413162764,0.5565807882790937
73281,Lung,Chd7mmu-sg1,2.150375105461752,1.1129382071237421
73281,Lung,Chd7mmu-sg2,0.5034841522256767,0.3913752067415142
73281,Lung,Chd7mmu-sg3,5.58777379349798,4.2344764533531
73281,Lung,Crebbpmmu-sg1,1.527485751873905,0.3707722815616219
73281,Lung,Crebbpmmu-sg2,3.4555733110553137,0.7195263528228267
73281,Lung,Crebbpmmu-sg3,1.8650365977211074,0.38710726061894063
73281,Lung,Ctnnd1mmu-sg1,0.21407954464179446,0.3333075887249255
73281,Lung,Ctnnd1mmu-sg2,0.36284350692634726,0.2976260161966968
73281,Lung,Ctnnd1mmu-sg3,1.4901296691533648,1.6427106516251047
73281,Lung,Ewsr1mmu-sg1,0.30868332773001705,0.3673452242055281
73281,Lung,Ewsr1mmu-sg2,1.036737494396638,1.458463294004815
73281,Lung,Ewsr1mmu-sg3,0.22330979530595113,0.6057295365189721
73281,Lung,Gabrr1mmu-sg1,0.5667450613098606,0.7422673336470353
73281,Lung,Gabrr1mmu-sg2,0.4152799112752413,0.5216896318061595
73281,Lung,Gabrr1mmu-sg3,3.551545264476427,3.40646976336996
73281,Lung,Gata6mmu-sg1,0.6071048860341868,0.4809019440076667
73281,Lung,Gata6mmu-sg2,0.38435317155209203,0.35221910551217495
73281,Lung,Gata6mmu-sg3,1.7869474526443163,1.2971368504663126
73281,Lung,Gpatch8mmu-sg1,0.22299234384207153,0.2581681390868906
73281,Lung,Gpatch8mmu-sg2,1.6375948512440905,1.0147915264339096
73281,Lung,Gpatch8mmu-sg3,4.047503788729088,1.7277975461086352
73281,Lung,Inpp5emmu-sg1,0.16996138736288327,0.10512407747077067
73281,Lung,Inpp5emmu-sg2,0.1434391009665234,0.2477094467705105
73281,Lung,Inpp5emmu-sg3,0.20518058733387742,0.26096943853685184
73281,Lung,KMT5Bmmu-sg1,0.17639704561164987,0.24168419463874824
73281,Lung,KMT5Bmmu-sg2,1.4572873973510363,0.4405708889470593
73281,Lung,KMT5Bmmu-sg3,0.31882506659230336,0.3032828436233151
73281,Lung,Kctd10mmu-sg1,0.9454792467823324,1.2155561264352677
73281,Lung,Kctd10mmu-sg2,0.09895736467225429,0.17886073146000206
73281,Lung,Kctd10mmu-sg3,0.3417196340611692,0.38665625729397185
73281,Lung,Kdm5ammu-sg1,1.8174187678834142,2.521057979636895
73281,Lung,Kdm5ammu-sg2,0.20029745503333937,0.05875124713261179
73281,Lung,Kdm5ammu-sg3,0.1580281666390301,0.2941496943232023
73281,Lung,Lamc1mmu-sg1,0.02795091663444334,0.1171223219343505
73281,Lung,Lamc1mmu-sg2,0.9980170830533113,1.0674891069835142
73281,Lung,Lamc1mmu-sg3,2.0015276314670953,2.057578030434443
73281,Lung,Maddmmu-sg1,5.534805029271137,6.350719103798789
73281,Lung,Maddmmu-sg2,5.081983899596773,4.715580707875284
73281,Lung,Maddmmu-sg3,1.0284162092906866,2.580973434363183
73281,Lung,Mgammu-sg1,0.750358529786415,0.4560817039425429
73281,Lung,Mgammu-sg2,0.7800477518842324,0.45449047599637715
73281,Lung,Mgammu-sg3,0.2595306537146602,0.6736008173339316
73281,Lung,Nfibmmu-sg1,NA,NA
73281,Lung,Nfibmmu-sg2,0.3225692107533311,0.2458540799311544
73281,Lung,Ptenmmu-sg1,0.5352147623227081,0.10785892763883806
73281,Lung,Ptenmmu-sg2,3522.442599838711,282.3584937193322
