gene,Tissue,Statistic,estimate_BL6 rp48 Female vs Male,estimate_NSG rp48 Female vs Male,estimate_BL6 rp116 Female vs Male,estimate_NSG rp116 Female vs Male,p.value_BL6 rp48 Female vs Male,p.value_NSG rp48 Female vs Male,p.value_BL6 rp116 Female vs Male,p.value_NSG rp116 Female vs Male,estimate_Female rp48 BL6 vs NSG,estimate_Male rp48 BL6 vs NSG,estimate_Female rp116 BL6 vs NSG,estimate_Male rp116 BL6 vs NSG,p.value_Female rp48 BL6 vs NSG,p.value_Male rp48 BL6 vs NSG,p.value_Female rp116 BL6 vs NSG,p.value_Male rp116 BL6 vs NSG
Bag1mmu-sg2,Liver,Log2FC_MetBurden,0.268852183865192,-0.223765071200387,-3.4152938984191,-0.298685259781313,0.566654813202811,0.0899723834703259,0.155634723663702,0.547833728665832,0.291899416914595,-0.200717838150984,-1.97353920415178,1.14306943448601,0.115795022213413,0.656171037835621,0.296255911843696,0.425614810436706
Bag1mmu-sg3,Liver,Log2FC_MetBurden,-0.0157270241192387,-0.0769945804098856,-2.45227155494154,0.721491150064647,0.984082507025875,0.898473281746763,0.412153645435461,0.214977941469607,-0.35569522368673,-0.416962779977377,-1.06429405408059,2.10946865092559,0.394202456598154,0.624839544377783,0.596387191684321,0.0966082768980858
Brk1mmu-sg2,Liver,Log2FC_MetBurden,-0.334856578019959,0.0589990242493503,-1.07213361695978,2.86063169539365,0.818368717630701,0.886842336869293,0.688169175027507,0.00123767255619853,0.348181213146114,0.742036815415425,1.80178519204262,5.73455050439605,0.792446947313276,0.331164284748409,0.459515517154913,0.00192143629493719
Cdh6mmu-sg3,Liver,Log2FC_MetBurden,3.03121521105112,0.219570016170805,2.06503405312234,1.0469756270161,0.281773502352765,0.656624485018904,0.495446961043245,0.101740378023017,2.67383903762845,-0.13780615725187,2.17945369115816,1.16139526505192,0.32221555746408,0.873442453046927,0.418975143973234,0.0356188548143915
Chd7mmu-sg1,Liver,Log2FC_MetBurden,-1.3850166646483,-0.0192641510717029,-1.57131010931412,1.66204289313163,0.108726690790751,0.93247904286526,0.52447777756994,0.334279163889442,-0.408103263593705,0.957649249982896,-2.38835064332125,0.845002359124498,0.55478117664648,0.064085735953315,0.316636173255491,0.631708834908065
Chd7mmu-sg3,Liver,Log2FC_MetBurden,-0.139882718713342,-0.621088986760094,0,0,0.860159301171542,0.106954381129091,0,0,-0.109472426426188,-0.590678694472939,0,0,0.887479970376144,0.16132005313353,0,0
Crebbpmmu-sg1,Liver,Log2FC_MetBurden,3.91631524315284,-0.135106093968098,0.0581470190802819,1.0143870003506,0.064237008795061,0.426302144577214,0.950712113096726,0.0135788781636569,4.1553738062681,0.103952469147162,-0.169575019345535,0.786664961924788,0.0513190953702327,0.691281193396848,0.800993210753322,0.303309196355901
Crebbpmmu-sg2,Liver,Log2FC_MetBurden,0.0539811458745633,0.19071604722459,3.37834940894599,0.214971199570491,0.975193727032595,0.629331684007243,0.109258188164976,0.593992557842065,0.523664591393646,0.660399492743673,2.29746072573093,-0.865917483644572,0.745889158901069,0.394789404802209,0.248060346236476,0.13112785388528
Crebbpmmu-sg3,Liver,Log2FC_MetBurden,-0.306640307358837,0.468689029258661,1.37986217260494,1.15977874644444,0.688708279202828,0.378411266031767,0.275478543347793,0.0100778034087875,-0.364928740622747,0.410400595994751,-0.24234064712623,-0.462424073286731,0.513545918661077,0.582167697512561,0.840953236201273,0.256072789633798
Ctnnd1mmu-sg1,Liver,Log2FC_MetBurden,0.874097892191739,-0.143026698695643,2.94959853024702,-0.0962558137522979,0.428004359174984,0.388669876399066,0.182915729402321,0.803153876225376,1.14287686107428,0.125752270186897,2.14946028319595,-0.896394060803365,0.280687128968668,0.749566938988922,0.275794888159198,0.360609136277756
Ctnnd1mmu-sg2,Liver,Log2FC_MetBurden,-0.0294842472001253,-0.0918114048166075,-0.795161194885411,-0.491508668300117,0.962930533121063,0.66681222086608,0.704338146097919,0.0793575077619887,-0.196382099042632,-0.258709256659114,1.77856345029616,2.08221597688145,0.635787837725073,0.626303991164097,0.146600798347852,0.257910244304304
Ctnnd1mmu-sg3,Liver,Log2FC_MetBurden,-0.707002369465181,-0.355754856002067,4.29432515373597,0.191231506013235,0.209678510613935,0.498976529764859,0.0356660164894214,0.733768564161286,-0.0888027746142105,0.262444738848903,4.17427866441507,0.0711850166923327,0.789298404873088,0.695351259895022,0.0150170696269227,0.93126956373604
Gabrr1mmu-sg2,Liver,Log2FC_MetBurden,0.354533996992708,0.232146406029397,3.66239969067163,0.325344175663546,0.630668091506244,0.647764451008005,0.197521999686427,0.37338443973115,-0.0179627140732695,-0.140350305036581,4.53984232552775,1.20278681051966,0.981379292846458,0.753168575363954,0.0475314974778034,0.286449571354028
Gata6mmu-sg1,Liver,Log2FC_MetBurden,-0.379417408924929,0.529349768881983,1.06161856123089,-0.06837879003347,0.71991066178032,0.0200979449297514,0.604959987242336,0.886460648654812,-0.136451572632345,0.772315605174566,1.74816282809318,0.618165476828821,0.896221040958147,0.00841787576855891,0.263182401456449,0.638034636711105
Gata6mmu-sg3,Liver,Log2FC_MetBurden,-1.47455646061992,0.457893565930939,1.07850449469666,0.396254887652713,0.495979550370049,0.408743732393936,0.678804564923215,0.371028420037635,0.8230923615657,2.75554238811656,1.42248845273655,0.740238845692601,0.313365411212708,0.203783105228357,0.440085668863477,0.662864940053404
Gpatch8mmu-sg1,Liver,Log2FC_MetBurden,3.29283638343993,-0.438882237241419,0.684911023576683,0.178673010786245,0.251543967172005,0.18265871079411,0.857417190201053,0.729728940058364,4.90803782169891,1.17631920101756,-0.269219625474607,-0.775457638265045,0.100171984594413,0.0346023332616502,0.936952198793921,0.574749647241515
Gpatch8mmu-sg2,Liver,Log2FC_MetBurden,-0.359912928982469,0.686462083257611,1.29527509605527,2.34882570175198,0.750940464545537,0.0321864399636683,0.0847175478367147,0.014443715208355,0.698595566798768,1.74497057903885,-0.144161199178937,0.909389406517773,0.203022795532662,0.0872122788885707,0.870612095582376,0.231493712849795
Gpatch8mmu-sg3,Liver,Log2FC_MetBurden,2.81498885027762,-0.440129793991158,3.0138074011072,0.614588161001256,0.123308344833797,0.13001659864857,0.330078916459282,0.11557026614583,3.53372748636405,0.278608842095276,2.32405550634051,-0.07516373376543,0.050727991370106,0.65999920281927,0.399301507099406,0.956128455653154
Inpp5emmu-sg1,Liver,Log2FC_MetBurden,-2.99278946230167,-0.449202023642498,4.61713976242977,0.302587631048624,0.263207130152606,0.427759858465628,0.03595670673714,0.707894546891673,-0.51894254358706,2.02464489507211,4.88300218163719,0.568450050256042,0.709447232225768,0.376118784671916,5.6824387636767e-05,0.771201179024684
Inpp5emmu-sg2,Liver,Log2FC_MetBurden,3.44142119852705,-0.278913658350902,0.278492304921516,-0.078742619895525,0.0118507900780888,0.622994661902409,0.926168738029607,0.9439454518829,3.10117981474237,-0.619155042135581,2.21990666527672,1.86267174045968,0.0129417590830234,0.39544126013289,0.323451148678189,0.356042914360531
KMT5Bmmu-sg1,Liver,Log2FC_MetBurden,4.89208272215483,1.04097466307661,1.53987526292309,-0.828440334844053,0.088405896226759,0.045567334026063,0.35657806857094,0.314182913171194,4.44795736384454,0.596849304766323,2.13466457033843,-0.23365102742871,0.114720501300252,0.224714140634622,0.108756340747595,0.840414884745143
KMT5Bmmu-sg2,Liver,Log2FC_MetBurden,1.59798102453688,0.348866089098122,1.15098277408392,-0.277441010602414,0.252732238273185,0.207432260085373,0.582822761043674,0.615195123252188,1.87485585711994,0.625740921681186,1.65988529337144,0.231461508685098,0.127513857607278,0.414872247654482,0.00135241073912587,0.860715294279929
KMT5Bmmu-sg3,Liver,Log2FC_MetBurden,1.37803572717636,-0.784695067457368,3.69913437553265,-0.0314960340411825,0.155317816655725,0.114229790333529,0.102259503597292,0.961039698622119,1.54933832591817,-0.613392468715559,3.37893951630193,-0.351690893271905,0.112950076778543,0.21738215213641,0.105720568756161,0.73104846081076
Kctd10mmu-sg2,Liver,Log2FC_MetBurden,3.18015617254004,0.305866337069627,-2.36920250234109,0.787173322470436,0.292288155696651,0.390321165604276,0.304871346911739,0.139007597040998,5.70471704789488,2.83042721242446,-2.34623135933749,0.810144465474037,0.0154942782969224,0.178137257325946,0.0910750248360094,0.33884746657489
Kdm5ammu-sg1,Liver,Log2FC_MetBurden,3.48453791035457,-0.544902271981863,0,0,0.362992447064427,0.595240349661468,0,0,2.51295438396952,-1.51648579836691,0,0,0.370957930819404,0.180853118540434,0,0
Lamc1mmu-sg2,Liver,Log2FC_MetBurden,1.17745770787042,0.867981209211863,-2.42304993289138,0.504754729253827,0.364867014780866,0.0584908891011906,0.457318297601491,0.284670688799631,0.713184239677652,0.403707741019094,-1.38697344369614,1.54083121844907,0.572500189791363,0.379169273168321,0.360531462830652,0.456339968086606
Maddmmu-sg1,Liver,Log2FC_MetBurden,2.58362399861758,0.233183202999651,3.95959658407989,-0.484302644194812,0.160618863549742,0.589674733810769,0.221106488277206,0.392370884016516,2.88467416987512,0.534233374257191,6.22622057721726,1.78232134894256,0.101700088195147,0.483570637817496,0.011708700924817,0.356069322703308
Maddmmu-sg3,Liver,Log2FC_MetBurden,-2.49388661274805,-0.444451282701983,-0.406252288109574,0.754792255105523,0.340449659108386,0.314418359347896,0.911021294306798,0.320411901990465,-0.0383522995930001,2.01108303045307,3.20724016053439,4.36828470374948,0.950720961565417,0.430331298387349,0.0670574041706822,0.0594996086082208
Mgammu-sg1,Liver,Log2FC_MetBurden,2.94793828855016,-0.00721402657917986,-0.192733414186338,-2.77502633615598,0.205652165650136,0.983796236319036,0.928782047262526,0.245368103267301,3.55890568479565,0.603753369666317,2.79286155844092,0.210568636471278,0.137901050818152,0.0638935735874853,0.0103392793522337,0.943442381107784
Ptenmmu-sg1,Liver,Log2FC_MetBurden,2.14076755352547,0.211754751641074,-2.87882566387034,0.656953582528818,0.564621890941581,0.665804622371238,0.302024848854294,0.167519401778659,8.78709050986284,6.85807770797845,-1.86377313480787,1.67200611159129,0.00342643939010625,0.0300034320851977,0.253459076920246,0.462873416082123
Runx1t1mmu-sg2,Liver,Log2FC_MetBurden,1.02680240997721,0.146613632463383,1.20056409517495,0.400719792251712,0.39477235772138,0.541334188979229,0.451301885211436,0.558112823086316,0.887261516051366,0.00707273853753635,1.13119359562214,0.331349292698907,0.377254014346643,0.991896758446454,0.419313900841544,0.744382987212414
Runx1t1mmu-sg3,Liver,Log2FC_MetBurden,2.31653005423394,-0.209027208229066,0.10405253256298,0.0559792456186462,0.40170813625138,0.696130542997986,0.969938732994913,0.797158230557734,3.27373513728,0.748177874816994,0.330947781381974,0.28287449443764,0.201363501192007,0.568132116583431,0.892653988685131,0.826642193673907
Trip12mmu-sg3,Liver,Log2FC_MetBurden,-0.921874876043112,-0.0128226723752577,0,0.102773918055077,0.71945462772477,0.973718366433417,0,0.939710225275615,2.1636162412571,3.07266844492496,0,-1.59157717205349,0.355557073459046,0.0322186562067098,0,0.377002775730232
Tsc1mmu-sg1,Liver,Log2FC_MetBurden,1.58783889130807,0.15531373398094,2.78750072179669,0.386217340462753,0.574781553972109,0.785691916140382,0.311617889811049,0.285631650337177,1.94333810896806,0.51081295164093,2.29136743274179,-0.109915948592146,0.488715212272652,0.492783073070642,0.389214910820077,0.836616860041626
Tsc1mmu-sg2,Liver,Log2FC_MetBurden,0.460766458493406,-0.698772386498689,-0.354169037698647,1.01152065659012,0.799136653682328,0.0831373844370425,0.676620183946974,0.00706660369227326,1.01505234921757,-0.144486495774524,-0.742063485322585,0.623626208966179,0.533304980566649,0.872544002999622,0.219175324309782,0.374288707550207
Tsc2mmu-sg1,Liver,Log2FC_MetBurden,5.84708024894993,-1.18568497369686,4.73964196629742,0.474692517013294,0.0681110680329871,0.0907096373371783,0.0166344451199038,0.301405913267349,6.07415921646973,-0.958606006177058,3.61986992627145,-0.645079523012683,0.0459760126051911,0.448951098611613,0.0434633089829696,0.31963571938556
Zc3h7ammu-sg2,Liver,Log2FC_MetBurden,0.577852065960573,-0.260360631658675,5.82814984140924,0.473603436845773,0.486151893159445,0.465810639228723,0.00872213133182497,0.579290179568637,0.941957180423049,0.103744482803801,5.83156839588225,0.477021991318781,0.140310998399884,0.87543031794136,0.000682232509670696,0.739195477695044
Zeb1mmu-sg1,Liver,Log2FC_MetBurden,3.25055427544943,0.52971597096589,3.59731843716523,-2.37411207027472,0.173830145587116,0.328884022357215,0.372834405724982,0.129993845166169,3.58173113452177,0.860892830038227,3.29211163828703,-2.67931886915291,0.138996072367708,0.122629108340326,0.113235438164436,0.30063955972331
sgNT2-MMU,Liver,Log2FC_MetBurden,-0.378068098163399,0.153456897601543,-1.87826572532893,0.308772105815519,0.585664194398772,0.55668838918939,0.430736236060149,0.555132967963467,-0.130190592047429,0.401334403717512,-0.0169572158510066,2.17008061529344,0.806621444858286,0.437322086649426,0.990296132162528,0.137777997446552
sgNT3-MMU,Liver,Log2FC_MetBurden,0.644095447560738,-0.33795394226854,0.474894623400354,0.424606436217106,0.660796558565126,0.21820505235528,0.780076721261466,0.592415736507691,1.22145018081799,0.239400790988711,-0.0154056841872306,-0.0656938713704785,0.403650441892938,0.545088457896193,0.991763776603854,0.939029493477427
sgSafe19-MMU,Liver,Log2FC_MetBurden,0.615319133102658,-0.657287943947821,3.54870610551404,-0.954897225681495,0.574512683781942,0.034622999190066,0.197508128178168,0.704171544099114,1.28091881834175,0.00831174129127071,4.27958531752801,-0.224018013667529,0.0871689255352478,0.992528424806254,0.0738123041990243,0.934869059771588
sgSafe29-MMU,Liver,Log2FC_MetBurden,2.14802279171927,0.150775817846145,3.75353261478309,-0.349059142039323,0.333064365987807,0.550567725010987,0.0446759285062655,0.500983724949305,2.10187823028372,0.104631256410599,5.67329394473962,1.5707021879172,0.307412877178044,0.902760779221209,0.00148036361319331,0.205435585357732
sgSafe36-MMU,Liver,Log2FC_MetBurden,-1.13289277907927,-0.218123957248466,3.61658413188488,-0.0529522960238398,0.348258125950332,0.544593451089895,0.0545040822085015,0.832721933913127,-0.136061259330822,0.778707562499984,6.10246253912467,2.43292611121595,0.823707401095999,0.419571915201525,0.00050108398182416,0.0190766608846169
Gabrr1mmu-sg1,Liver,Log2FC_MetBurden,2.17814940613442,0.497553680814221,7.68279001370317,-2.45589440737787,0.348537132851341,0.154847558822332,0.0343993577796801,0.43037207349489,2.77106592020898,1.09047019488878,9.70636732327399,-0.432317097807049,0.226433613139375,0.128332381833415,0.00057285335836603,0.903828037190627
sgSafe4-MMU,Liver,Log2FC_MetBurden,2.93389525507685,-0.018712041956045,-0.712818736456532,-2.29756524438686,0.262706369822906,0.939313719401555,0.691295626034983,0.348628031852534,2.5478268690344,-0.404780427998499,-0.121356648915656,-1.70610315684598,0.321133914761898,0.37159947114202,0.932466509417539,0.502708768290805
Actr3mmu-sg1,Liver,Log2FC_MetBurden,-0.0192856486178596,0.310391147709784,-4.5653732452605,-2.70383373336912,0.979584911003897,0.357829944830587,0.278339671791612,0.293999853962196,0.345636855020853,0.675313651348496,-3.56676241764538,-1.705222905754,0.57554802729631,0.240839845514663,0.155055950049237,0.652067674130179
Actr3mmu-sg2,Liver,Log2FC_MetBurden,3.76557907999738,0.0649878844649252,0,0,0.107908332380274,0.934534312382851,0,0,4.08426761561429,0.383676420081832,0,0,0.0756600328652258,0.68783536815488,0,0
Actr3mmu-sg3,Liver,Log2FC_MetBurden,7.69879304412864,-0.169281933258389,0,0,0.0575517094696374,0.814055615204703,0,0,9.67714408303531,1.80906910564828,0,0,7.39491684941391e-06,0.224039532453543,0,0
Arpc4mmu-sg1,Liver,Log2FC_MetBurden,-0.488912818443706,-0.017090590369317,7.87112767625238,3.21195058985355,0.860690657062085,0.980213735164092,,0.0217994496439905,1.46821604856837,1.94003827664276,2.41854706600631,-2.24063002039252,0.390368291340757,0.415717246273095,0.0457598901523966,0.474088816846185
Arpc4mmu-sg2,Liver,Log2FC_MetBurden,-2.43432410357071,1.2903667510736,0,0,0.128926468807282,0.179471100008468,0,0,-4.72029664990678,-0.995605795262478,0,0,0.0230029521682169,0.324365884690137,0,0
Arpc4mmu-sg3,Liver,Log2FC_MetBurden,-2.92099359965799,-2.63838306776873,0,0,0.372444610712198,0.427447275060451,0,0,0.907295268652278,1.18990580054154,0,0,0.62223707072848,0.777545236075882,0,0
Bag1mmu-sg1,Liver,Log2FC_MetBurden,1.83292241652345,-0.287029400015511,2.14479238279892,0.139126806152019,0.5107501513885,0.31146058560395,0.482664035024541,0.807162464500363,3.45900357477709,1.33905175823814,2.7121688973747,0.706503320727798,0.207633437739205,0.144586195822526,0.315025056413888,0.32748824409685
Brk1mmu-sg3,Liver,Log2FC_MetBurden,2.739291895652,-4.04445922125024,-1.94224685907544,-0.539339459694502,0.382729487009039,0.127159571321195,0.252182863017892,0.576016926530896,3.71698005146277,-3.06677106543947,-2.47239821690702,-1.06949081752608,0.214532993843098,0.259036135122905,0.0971715924080374,0.384717537207103
Cdh6mmu-sg2,Liver,Log2FC_MetBurden,3.73690480351097,0.113535697694874,-2.20638953270972,0.420844806512279,0.122414607612156,0.714782289240878,0.55551037641717,0.505849816875573,3.50227606660089,-0.121093039215209,-1.15461922837708,1.47261511084492,0.138502563926747,0.811290050428771,0.0547695359503487,0.513936440969053
Chd7mmu-sg2,Liver,Log2FC_MetBurden,1.18358983827073,0.0324381377364896,0,0,0.362212636520291,0.855058571161125,0,0,1.90209969435185,0.750947993817607,0,0,0.117268394497082,0.243568598550758,0,0
Ewsr1mmu-sg1,Liver,Log2FC_MetBurden,1.19622523291991,-0.952380639240814,2.13374689026399,-0.806118888850156,0.558889033316168,0.0409807678008042,0.124468361787212,0.462957296019471,1.37526209080242,-0.773343781358302,2.02813130360406,-0.911734475510081,0.493605838671577,0.187969475774074,0.0319058784334058,0.483522051407253
Ewsr1mmu-sg2,Liver,Log2FC_MetBurden,3.15763813943286,0.726225152321209,0,0,0.340296018057492,0.398949435193654,0,0,2.77388415744555,0.342471170333895,0,0,0.378593095683803,0.771326443578639,0,0
Ewsr1mmu-sg3,Liver,Log2FC_MetBurden,2.67641278229232,-1.33043061445957,3.52167533433834,0.444627095376575,0.268044821005603,0.00224826276706668,0.141179904190975,0.2692694591576,2.52969941030979,-1.4771439864421,3.75533984971241,0.678291610750653,0.286424106193734,0.0168402333360144,0.0166108284372782,0.506243772924061
Gabrr1mmu-sg3,Liver,Log2FC_MetBurden,2.13968690187651,-0.0196140937839693,3.09581487114322,-0.711233212091024,0.283137744030074,0.963468896839616,0.179909555159821,0.49128182984669,2.59006962977103,0.430768634110548,3.90320766884935,0.0961595856151028,0.187714634073992,0.513686917677863,0.034843457642642,0.953452817961175
Gata6mmu-sg2,Liver,Log2FC_MetBurden,1.9133171719095,-0.34188605148021,2.7707235833627,0.136173574221995,0.436109228733428,0.0482780731945034,0.405937679593264,0.778227113513703,2.92528181025019,0.670078586860474,1.47494843751974,-1.15960157162097,0.206827326967775,0.507720747831383,0.592733898991116,0.227289002884926
Inpp5emmu-sg3,Liver,Log2FC_MetBurden,2.2565533299449,-0.289506115676222,1.75444694207836,1.00501459922673,0.125607475502818,0.520225378267255,0.544197220528151,0.143720920452121,2.73724156712149,0.191182121500366,-0.705937976478048,-1.45537031932968,0.0479014548393623,0.78917984611237,0.71011670057573,0.223748014155966
Kctd10mmu-sg1,Liver,Log2FC_MetBurden,-0.239765138961863,-0.157937864787466,1.97533665806472,-2.36095136885265,0.797162049595678,0.536594365778983,0.258303220785278,0.390032544028637,0.176045636204252,0.257872910378649,-0.235010568218795,-4.57129859513617,0.839792695838633,0.541253506480622,0.818843479286038,0.243195103152088
Kctd10mmu-sg3,Liver,Log2FC_MetBurden,-2.17605316747125,-0.16721778156735,0,3.19386736052243,0.287497225969041,0.818127960129358,0,0.0982239385002703,-0.48244505013001,1.52639033577389,0,3.12835995389466,0.776115277321937,0.16010821009368,0,0.092029400994204
Kdm5ammu-sg2,Liver,Log2FC_MetBurden,1.07178341633865,-0.202201781325325,0,0,0.815573406449334,0.725676929370375,0,0,2.79542912629974,1.52144392863576,0,0,0.334171377161015,0.436851419245594,0,0
Kdm5ammu-sg3,Liver,Log2FC_MetBurden,3.36302423459845,-0.672177555258752,0,0,0.0948820828387011,0.516933850439286,0,0,1.2524069017817,-2.7827948880755,0,0,0.406454731079157,0.0348192920135464,0,0
Lamc1mmu-sg1,Liver,Log2FC_MetBurden,2.44046756554341,0.60475906803041,0,0,0.510676900887135,0.506695987527695,0,0,0.269010255475596,-1.5666982420374,0,0,0.933781215799001,0.0521245733852373,0,0
Lamc1mmu-sg3,Liver,Log2FC_MetBurden,2.40186907558026,0.145257962968039,3.21865006263313,-0.00166876075990653,0.383538438437545,0.700324805325642,0.261763794199067,0.997742945720342,2.63296658509549,0.376355472483265,3.62880964506744,0.408490821674402,0.336958325259764,0.473325374568163,0.102401302308541,0.742066003008056
Maddmmu-sg2,Liver,Log2FC_MetBurden,-1.87124249256424,-0.0103454468555912,7.26635875175812,0.259701938642404,0.243518739334264,0.97519609591726,0.00515645629574927,0.659853978509605,-0.125546603514731,1.73535044219392,6.14245194627853,-0.864204866837189,0.761171041999187,0.215014434047472,0.000601483776312296,0.388745492719858
Mgammu-sg2,Liver,Log2FC_MetBurden,4.05814261051028,-0.269039885582684,3.69706365875253,0.447649011445022,0.0926818983236234,0.647674218468125,0.0778064754002591,0.436330071935097,4.10456150870012,-0.222620987392842,2.87047025242163,-0.378944394885877,0.065685155427259,0.839400770973112,0.00845187335558741,0.642696633757386
Mgammu-sg3,Liver,Log2FC_MetBurden,-1.01083845132643,-0.288229562611245,-0.0482825900655922,-2.60720524236246,0.620750777852251,0.441209085967474,0.952581708541819,0.336935287669662,1.60592799672425,2.32853688543943,-0.423007976291652,-2.98193062858852,0.0234057678889876,0.257927529421606,0.577553041125649,0.336276272186524
Nfibmmu-sg2,Liver,Log2FC_MetBurden,-2.00413733690608,0.509021857226795,0,0.0421926362118725,0.19526417287038,0.416545349621356,0,0.985025247134005,-2.03891483611242,0.474244358020461,-0.986334415025658,0,0.00690198693248376,0.748121528400788,0.334175404948881,0
Ptenmmu-sg2,Liver,Log2FC_MetBurden,7.04134952083705,0.906477851965114,-3.32199991698611,-0.510350308891451,0.00805243619377905,0.403200780694748,0.265296368578297,0.335461401035321,8.39696780591896,2.26209613704703,-2.07864179522008,0.733007812874578,0.000788240494889947,0.192304073077467,0.141587021720438,0.748530063277886
Ptenmmu-sg3,Liver,Log2FC_MetBurden,0.114976084958,0.32216541569467,2.29213002129266,0.599163315112018,0.96453848928833,0.629620018111942,0.534918149825353,0.186693641084741,2.21953407224066,2.42672340297732,2.99752467479769,1.30455796861704,0.353775761164585,0.0923061860077187,0.283694197517042,0.604806523449049
Rac1mmu-sg1,Liver,Log2FC_MetBurden,0,-3.67063241617536,0,1.00620315734956,0,0.291330958865425,0,0.362924680242356,0,-2.0708672742361,0,2.1696612210227,0,0.697814712032545,0,0.804403408797302
Rac1mmu-sg2,Liver,Log2FC_MetBurden,-2.0880837313739,1.05609653777825,0,1.19749206724464,0.703730207397914,0.431064762928819,0,0.643161865668901,-1.91267095728571,1.23150931186644,0,0,0.308512051149213,0.681495250503456,0,0
Rac1mmu-sg3,Liver,Log2FC_MetBurden,-1.46058839905084,-2.98070303770662,0,-1.56498079948861,0.274338813039645,0.18621003366852,0,0.653109884209288,3.09303208309573,1.57291744443996,0,3.07500737410072,0.00509826331416563,0.531974123037262,0,0.432757003707021
Runx1t1mmu-sg1,Liver,Log2FC_MetBurden,-0.430647603421889,-0.0470004607119091,-2.32828723881655,0.349800524093334,0.800533439227429,0.911415282630867,0.44132528873248,0.50204882020856,0.631669987776962,1.01531713048694,-0.753032575674855,1.92505518723503,0.508313315899058,0.498728042626281,0.722500828733188,0.323783512702466
Setd2mmu-sg1,Liver,Log2FC_MetBurden,4.97987343058454,-0.114124183296934,0,0,0.412502034818504,0.902253524021516,0,0,7.41524516669306,2.32124755281158,0,0,0.00544075828561442,0.399038606919455,0,0
Setd2mmu-sg2,Liver,Log2FC_MetBurden,-1.2275757362962,-0.246281647249335,0,0,0.690873119848309,0.61361062288233,0,0,0.033850621773181,1.01514471082004,0,0,0.980828932621557,0.627832500526895,0,0
Setd2mmu-sg3,Liver,Log2FC_MetBurden,-0.96758140358926,-0.0794353120291975,0,0,0.80597788835898,0.853928929538426,0,0,4.41016498449266,5.29831107605271,0,0,0.195319030883901,0.0290553281265609,0,0
Trip12mmu-sg1,Liver,Log2FC_MetBurden,5.0183927926868,-0.214110505671892,-0.153004637574765,0.148833023511766,0.102825212467984,0.532561279778375,0.963314418266563,0.958847906613871,6.68504616146422,1.45254286310553,2.44453743745064,2.74637509853716,0.0395407833392209,0.0151130539325536,0.344558967513144,0.567016345108184
Trip12mmu-sg2,Liver,Log2FC_MetBurden,3.78188277759265,-0.139409139422071,0,0,0.316817816944167,0.687347510321263,0,0,3.90870616320937,-0.0125857538053574,0,0,0.28648370071068,0.987216115035189,0,0
Tsc1mmu-sg3,Liver,Log2FC_MetBurden,4.93074232598088,0.659217607629906,2.43083793525788,0.598762963904193,0.105513543878841,0.0345667896426644,0.374494396785403,0.0529997704980394,7.50370880068468,3.23218408233371,3.13197772284773,1.29990275149405,0.00473295966082418,0.127481220577943,0.130252321826133,0.494603333118342
Tsc2mmu-sg2,Liver,Log2FC_MetBurden,2.55120332979796,0.9059803500945,5.49511272683021,-0.282467379745994,0.481065824248895,0.441415932730129,0.0697902300254225,0.559028468870138,5.63915641827894,3.99393343857549,6.86181043086518,1.08423032428897,0.0743031956956746,0.130463301952225,0.0222585353975855,0.355328653987434
Tsc2mmu-sg3,Liver,Log2FC_MetBurden,-0.63112096159689,-0.395144893272185,2.84640501783132,0.294370704298793,0.866671904809736,0.676150551299471,0.362245669578817,0.498006360585259,6.99431842676916,7.23029449509386,4.22238830850671,1.67035399497419,0.0212298039377847,0.0251779679490737,0.0796418282162085,0.450077266879389
Zc3h7ammu-sg1,Liver,Log2FC_MetBurden,4.46345013779661,0.0284130751086648,5.18605877159035,2.08260581325768,0.11204157262764,0.968009209844731,0.100469901995645,0.0951730342260476,4.10847462939184,-0.326562433296115,1.35124958764317,-1.7522033706895,0.129807189474659,0.690084619971381,0.230548375786511,0.382281557415306
Zc3h7ammu-sg3,Liver,Log2FC_MetBurden,-0.0547597421150504,0.338498316158606,1.7541483988246,1.38712798113742,0.953916428834846,0.434491397950834,0.42443986475617,0.034809510923691,0.168466898303014,0.56172495657667,0.827191181709556,0.460170764022375,0.80833436308739,0.474864370804064,0.696678191589453,0.462996752139874
Zeb1mmu-sg2,Liver,Log2FC_MetBurden,-1.13452400089424,-0.00956885638400443,-4.93993272379759,-0.946843896377754,0.0908286865429513,0.978949619015415,0.0784430563984883,0.186567815319569,-0.648355849642375,0.476599294867858,-0.253500515285821,3.73958831213402,0.282648019134271,0.260799639947708,0.821395260962481,0.0196997656686254
Zeb1mmu-sg3,Liver,Log2FC_MetBurden,-1.08799700523837,0.565758586375091,4.49203308403501,-1.56242070264853,0.297024938175062,0.134257449493249,0.201680347932877,0.487990098790364,-0.110485835887611,1.54326975572585,3.84532438391774,-2.2091294027658,0.864656414108412,0.0966457637729722,0.188875653150166,0.396081658829431
Zfp574mmu-sg1,Liver,Log2FC_MetBurden,1.07233238517769,-0.189632078296517,0,0,0.752574349688917,0.731966714455743,0,0,2.66229462262602,1.40033015915182,0,0,0.277354717115048,0.403907407102799,0,0
Zfp574mmu-sg3,Liver,Log2FC_MetBurden,9.82325685277866,-1.02268220680413,0,0,0.000277920580591802,0.209211017184329,0,0,9.56309321346952,-1.28284584611327,0,0,1.68139687687708e-07,0.22756742690625,0,0
