Mouse_ID,Tissue,sgID,Cell_Line,MetBurden,MetSeeding,SizePercentile,PeakMode,MetDormancy,SizePercentile_50,SizePercentile_20
73204,Lung,Mgammu-sg3,rp116,0.081964889,0.767384376,0.073871509,,1.448942042,0.916666667,1.05859375
73204,Lung,Ptenmmu-sg1,rp116,0.323401402,0.976603887,0.261722453,,1.304047838,1.8,1.15234375
73204,Lung,Ptenmmu-sg2,rp116,4.90988702,1.09580003,5.159921243,,1.034958602,2.241666667,1.5
73204,Lung,Ptenmmu-sg3,rp116,1.52724194,1.398592259,1.389484431,,0.991381397,0.9,0.85546875
73204,Lung,Rac1mmu-sg1,rp116,0.283379301,0.755501116,0.391526289,,1.159153634,1.075,1.02734375
73204,Lung,Rac1mmu-sg3,rp116,0.167673966,0.36409344,0.296579888,,0.965961362,4.125,5.73046875
73204,Lung,Runx1t1mmu-sg1,rp116,0.136105674,1.053033356,0.099905199,,1.448942042,0.591666667,1.15234375
73204,Lung,Runx1t1mmu-sg2,rp116,0.819792749,0.754895391,1.071829651,,0.965961362,2.9,1.09375
73204,Lung,Runx1t1mmu-sg3,rp116,0.276533213,0.817668172,0.24334573,,1.226027882,1.3,1.65234375
73204,Lung,Setd2mmu-sg2,rp116,,,0.106468315,,1.448942042,2.433333333,5.703125
73204,Lung,Setd2mmu-sg3,rp116,,,2.754503026,,0,40.70416667,56.2890625
73204,Lung,Trip12mmu-sg1,rp116,0.100090501,0.815091646,0.075366441,,1.448942042,1.145833333,1.671875
73204,Lung,Trip12mmu-sg3,rp116,0.485258889,0.698409566,0.344053088,,0.724471021,6.483333333,12.76953125
73204,Lung,Tsc1mmu-sg1,rp116,4.249651491,2.138649314,0.845110479,0.070432331,1.190202392,0.708333333,0.90625
73204,Lung,Tsc1mmu-sg2,rp116,9.165536898,2.494729151,3.254758259,1.063224711,0.960345307,1.120833333,0.44921875
73204,Lung,Tsc1mmu-sg3,rp116,3.570476083,2.088649491,1.665208197,0.397613868,0.928809001,2.383333333,1.10546875
73204,Lung,Tsc2mmu-sg1,rp116,2.287113402,1.925036909,0.51644425,0.210737109,1.123669339,1.65,1.3984375
73204,Lung,Tsc2mmu-sg2,rp116,1.673954854,1.871022414,1.374170495,0.416560476,0.952161914,2.466666667,1.1328125
73204,Lung,Tsc2mmu-sg3,rp116,5.294234281,2.697691126,1.757383505,0.184366162,1.129683626,1.033333333,0.078125
73204,Lung,Zc3h7ammu-sg1,rp116,0.172503259,0.707539898,0.165171735,,1.448942042,2.275,2.6953125
73204,Lung,Zc3h7ammu-sg2,rp116,0.10120553,0.843899459,0.081893094,,1.448942042,1.141666667,1.14453125
73204,Lung,Zc3h7ammu-sg3,rp116,1.163215153,0.893221635,1.55932327,,1.159153634,0.608333333,0.9609375
73204,Lung,Zeb1mmu-sg1,rp116,0.020743863,0.23701719,0.035732517,,1.448942042,0.816666667,1.9140625
73204,Lung,Zeb1mmu-sg2,rp116,2.417539149,1.163971439,2.509844673,,1.207451702,0.520833333,1.171875
73204,Lung,Zeb1mmu-sg3,rp116,0.816665266,0.773319946,1.122475024,,1.086706532,1.595833333,2.2578125
73204,Lung,Zfp574mmu-sg3,rp116,,,0.461058849,,0.724471021,6.0875,6.4453125
73204,Lung,sgNT2-MMU,rp116,2.951370105,1.121778747,2.900422956,,1.086706532,0.529166667,0.828125
73204,Lung,sgNT3-MMU,rp116,0.252508996,1.298976233,0.209727995,,1.287948482,0.458333333,0.8515625
73204,Lung,sgSafe19-MMU,rp116,0.992392916,0.788798367,1.125683658,,0.724471021,7.533333333,4.43359375
73204,Lung,sgSafe28-MMU,rp116,0.330158282,1.370675098,0.242981113,,1.241950322,1,1.21484375
73204,Lung,sgSafe29-MMU,rp116,0.632257964,0.901634029,0.775760228,,1.159153634,1.308333333,1.2421875
73204,Lung,sgSafe30-MMU,rp116,0.424969222,0.499322175,0.713410632,,0.965961362,4.058333333,4.3671875
73204,Lung,sgSafe33-MMU,rp116,0.784928564,0.589479581,1.087289433,,0.482980681,7.716666667,7.83203125
73204,Lung,sgSafe36-MMU,rp116,2.822422814,1.71015858,1.631079997,,0.804967801,1.833333333,1.12109375
73204,Lung,sgSafe4-MMU,rp116,0.21490746,0.876329101,0.22190622,,1.159153634,1.366666667,1.15234375
73204,Lung,sgSafe5-MMU,rp116,0.594083678,0.842848089,0.744147889,,1.086706532,1.029166667,1.453125
73204,Brain,Actr3mmu-sg1,rp48,0.534240545,0.971180539,0.445319335,,1,0.463262765,0.753269398
73204,Brain,Arpc4mmu-sg1,rp48,0.389647157,0.535565355,0.538057743,,1,0.612702366,1.072362685
73204,Brain,Bag1mmu-sg1,rp48,1.348839747,0.511868874,1.948818898,,1,2.219178082,3.884045336
73204,Brain,Bag1mmu-sg2,rp48,0.49129307,0.384532421,0.94488189,,1,1.075965131,1.883173496
73204,Brain,Brk1mmu-sg2,rp48,0.35666684,0.256045942,1.030183727,,1,1.173100872,2.053182214
73204,Brain,Cdh6mmu-sg2,rp48,5.964630307,0.642288215,6.867891514,,1,7.820672478,13.68788143
73204,Brain,Chd7mmu-sg1,rp48,1.824560898,1.504702274,1.49343832,,1,1.056039851,1.008718396
73204,Brain,Chd7mmu-sg2,rp48,0.564954167,0.689619475,0.747594051,,1,0.630136986,1.00087184
73204,Brain,Chd7mmu-sg3,rp48,1.314044299,1.668546096,0.887139108,,1,0.657534247,0.700087184
73204,Brain,Crebbpmmu-sg1,rp48,2.290257738,1.37547289,2.119422572,,1,1.04358655,1.673931997
73204,Brain,Crebbpmmu-sg2,rp48,0.267958057,0.340613027,0.581802275,,1,0.662515567,1.159546643
73204,Brain,Crebbpmmu-sg3,rp48,1.22005777,1.436388866,1.158355206,,1,0.739726027,0.244986922
73204,Brain,Ctnnd1mmu-sg1,rp48,0.861095607,0.785319325,1.001312336,,1,1.03237858,1.206625981
73204,Brain,Ctnnd1mmu-sg2,rp48,0.144044667,0.193273678,0.551181102,,1,0.627646326,1.098517873
73204,Brain,Ctnnd1mmu-sg3,rp48,1.427607556,1.149305853,1.510936133,,1,0.95143213,0.929380994
73204,Brain,Ewsr1mmu-sg1,rp48,3.514700263,3.964652912,0.977471566,,1,0.912826899,0.843068875
73204,Brain,Ewsr1mmu-sg3,rp48,0.583979993,0.771319079,0.559930009,,1,0.637608966,1.115954664
73204,Brain,Gata6mmu-sg1,rp48,0.338131522,0.664711639,0.495188101,,1,0.428393524,0.571926765
73204,Brain,Gata6mmu-sg2,rp48,2.433763087,1.283796954,2.003499563,,1,1.384806974,1.913687881
73204,Brain,Gata6mmu-sg3,rp48,0.688939653,0.537983995,0.947069116,,1,1.078455791,1.887532694
73204,Brain,Gpatch8mmu-sg1,rp48,0.725627466,1.191029622,0.454068241,,1,0.513075965,0.892763731
73204,Brain,Gpatch8mmu-sg2,rp48,0.071394785,0.524789008,0.100612423,,1,0.114570361,0.200523104
73204,Brain,Gpatch8mmu-sg3,rp48,2.297345645,1.155361173,2.477690289,,1,1.235367372,1.463818657
73204,Brain,Inpp5emmu-sg2,rp48,0.854610908,0.662762631,0.953630796,,1,1.085927771,1.900610288
73204,Brain,KMT5Bmmu-sg2,rp48,0.516413077,0.354901798,1.076115486,,1,1.225404732,2.144725371
73204,Brain,KMT5Bmmu-sg3,rp48,0.811857106,0.635436153,0.983377078,,1,1.075965131,1.825632084
73204,Brain,Kdm5ammu-sg3,rp48,4.524900843,3.796471038,0.881452318,,1,1.00373599,1.756756757
73204,Brain,Lamc1mmu-sg2,rp48,0.004349239,0.367645581,0.008748906,,1,0.00996264,0.017436792
73204,Brain,Lamc1mmu-sg3,rp48,2.612962052,1.267582968,2.205161855,,1,1.735990037,2.02092415
73204,Brain,Maddmmu-sg2,rp48,0.85108692,1.179397384,0.549431321,,1,0.607721046,1.040104621
73204,Brain,Maddmmu-sg3,rp48,1.475619035,1.137838754,0.980971129,,1,1.092154421,1.878814298
73204,Brain,Mgammu-sg2,rp48,0.729018191,0.560224063,0.974628171,,1,1.095890411,1.899738448
73204,Brain,Mgammu-sg3,rp48,0.334362384,0.295958026,0.83552056,,1,0.95143213,1.665213601
73204,Brain,Ptenmmu-sg1,rp48,0.04361774,0.893830748,0.059711286,,1,0.04109589,0.036617262
73204,Brain,Ptenmmu-sg2,rp48,1.663333847,0.673548728,1.826334208,,1,2.079701121,3.639930253
73204,Brain,Runx1t1mmu-sg1,rp48,0.824205757,0.416567704,1.463254593,,1,1.666251557,2.9163034
73204,Brain,Runx1t1mmu-sg2,rp48,0.076028714,0.428452284,0.131233596,,1,0.149439601,0.261551874
73204,Brain,Trip12mmu-sg1,rp48,0.724918356,0.719860016,0.936351706,,1,0.848069738,1.197907585
73204,Brain,Trip12mmu-sg2,rp48,0.276436025,0.379958008,0.538057743,,1,0.612702366,1.072362685
73204,Brain,Trip12mmu-sg3,rp48,0.740293173,0.413054341,1.325459318,,1,1.509339975,2.641673932
73204,Brain,Tsc1mmu-sg1,rp48,0.463703149,1.328721946,0.457567804,,1,0.293897883,0.216216216
73204,Brain,Tsc1mmu-sg2,rp48,1.572794242,1.558387016,1.026465442,,1,0.818181818,0.984306888
73204,Brain,Tsc1mmu-sg3,rp48,5.830350165,2.837881452,2.666666667,,1,1.105853051,1.367916303
73204,Brain,Tsc2mmu-sg1,rp48,2.094105451,1.349985567,1.625765529,,1,1.306351183,1.571054926
73204,Brain,Zc3h7ammu-sg1,rp48,3.803206402,3.605482924,0.9720035,,1,0.931506849,1.264167393
73204,Brain,Zc3h7ammu-sg2,rp48,0.539117917,0.387848377,1.0279965,,1,1.170610212,2.048823017
73204,Brain,Zc3h7ammu-sg3,rp48,0.368595943,0.642428637,0.42432196,,1,0.483188045,0.845684394
73204,Brain,Zeb1mmu-sg1,rp48,1.358094856,1.321451919,0.822178478,,1,0.865504359,1.421970357
73204,Brain,Zeb1mmu-sg3,rp48,0.689867925,0.516064029,0.988626422,,1,1.125778331,1.970357454
73204,Brain,sgNT3-MMU,rp48,1.201724788,0.975587179,0.983595801,,1,1.0373599,1.707061901
73204,Brain,sgSafe19-MMU,rp48,0.754451062,0.631430825,0.883639545,,1,1.00622665,1.761115955
73204,Brain,sgSafe30-MMU,rp48,1.316460823,1.049828004,0.93088364,,1,1.056039851,1.843068875
73204,Brain,sgSafe33-MMU,rp48,0.860698472,0.646717464,0.984251969,,1,1.120797011,1.961639058
73204,Brain,sgSafe36-MMU,rp48,1.542278748,1.821239395,0.902012248,,1,0.533001245,0.851787271
73204,Brain,sgSafe4-MMU,rp48,0.744088548,1.200927151,0.789807524,,1,0.521793275,0.41761116
73204,Brain,sgSafe5-MMU,rp48,0.58029756,0.674269982,0.63648294,,1,0.724782067,1.268526591
73204,Brain,Crebbpmmu-sg1,rp116,,,,,,,
73204,Brain,Crebbpmmu-sg2,rp116,,,,,,,
73204,Brain,Crebbpmmu-sg3,rp116,,,,,,,
73204,Brain,Ctnnd1mmu-sg1,rp116,,,,,,,
73204,Brain,Gata6mmu-sg1,rp116,,,,,,,
73204,Brain,Gata6mmu-sg2,rp116,,,,,,,
73204,Brain,Inpp5emmu-sg2,rp116,,,,,,,
73204,Brain,KMT5Bmmu-sg1,rp116,,,,,,,
73204,Brain,Ptenmmu-sg1,rp116,,,,,,,
73204,Brain,Runx1t1mmu-sg1,rp116,,,,,,,
73204,Brain,Runx1t1mmu-sg3,rp116,,,,,,,
73204,Brain,Tsc1mmu-sg1,rp116,,,,,,,
73204,Brain,Tsc1mmu-sg2,rp116,,,,,,,
73204,Brain,Tsc1mmu-sg3,rp116,,,,,,,
73204,Brain,Zeb1mmu-sg1,rp116,,,,,,,
73204,Brain,Crebbpmmu-sg1,rp116,,,,,,,
73204,Brain,Crebbpmmu-sg2,rp116,,,,,,,
73204,Brain,Crebbpmmu-sg3,rp116,,,,,,,
73204,Brain,Ctnnd1mmu-sg1,rp116,,,,,,,
73204,Brain,Gata6mmu-sg1,rp116,,,,,,,
73204,Brain,Gata6mmu-sg2,rp116,,,,,,,
73204,Brain,Inpp5emmu-sg2,rp116,,,,,,,
73204,Brain,KMT5Bmmu-sg1,rp116,,,,,,,
73204,Brain,Ptenmmu-sg1,rp116,,,,,,,
73204,Brain,Runx1t1mmu-sg1,rp116,,,,,,,
73204,Brain,Runx1t1mmu-sg3,rp116,,,,,,,
73204,Brain,Tsc1mmu-sg1,rp116,,,,,,,
73204,Brain,Tsc1mmu-sg2,rp116,,,,,,,
73204,Brain,Tsc1mmu-sg3,rp116,,,,,,,
73204,Brain,Zeb1mmu-sg1,rp116,,,,,,,
73204,BoneMarrow,Cdh6mmu-sg2,rp48,1.668525349,1.323788707,1.260416667,,1,1.260416667,1.260416667
73204,BoneMarrow,Cdh6mmu-sg3,rp48,0.630495182,0.976250604,0.645833333,,1,0.645833333,0.645833333
73204,BoneMarrow,Chd7mmu-sg2,rp48,0.128315493,0.473780281,0.270833333,,1,0.270833333,0.270833333
73204,BoneMarrow,Chd7mmu-sg3,rp48,0.844387117,0.982559554,0.871875,,1,0.859375,0.85
73204,BoneMarrow,Crebbpmmu-sg1,rp48,0.482330078,0.944973215,0.535416667,,1,0.510416667,0.491666667
73204,BoneMarrow,Crebbpmmu-sg3,rp48,0.875805878,1.184188229,0.797916667,,1,0.739583333,0.695833333
73204,BoneMarrow,Ctnnd1mmu-sg2,rp48,0.605819229,0.39834689,1.520833333,,1,1.520833333,1.520833333
73204,BoneMarrow,Ctnnd1mmu-sg3,rp48,0.325706957,0.473755574,0.6875,,1,0.6875,0.6875
73204,BoneMarrow,Gata6mmu-sg2,rp48,1.956915959,1.763980583,1.288541667,,1,1.109375,0.975
73204,BoneMarrow,Gpatch8mmu-sg1,rp48,1.802723688,2.454772681,0.805208333,,1,0.734375,0.68125
73204,BoneMarrow,Gpatch8mmu-sg2,rp48,1.43088897,1.081616859,1.322916667,,1,1.322916667,1.322916667
73204,BoneMarrow,Gpatch8mmu-sg3,rp48,1.72806584,1.587505461,1.351041667,,1,1.088541667,0.891666667
73204,BoneMarrow,Lamc1mmu-sg3,rp48,0.761994632,1.306276512,0.583333333,,1,0.583333333,0.583333333
73204,BoneMarrow,Maddmmu-sg3,rp48,0.793928821,1.172571797,0.677083333,,1,0.677083333,0.677083333
73204,BoneMarrow,Mgammu-sg1,rp48,1.050809013,0.847711473,1.239583333,,1,1.239583333,1.239583333
73204,BoneMarrow,Nfibmmu-sg2,rp48,2.057178442,2.821273292,0.729166667,,1,0.729166667,0.729166667
73204,BoneMarrow,Ptenmmu-sg2,rp48,1.561745492,1.388218215,1.125,,1,1.125,1.125
73204,BoneMarrow,Trip12mmu-sg1,rp48,0.873200518,0.741834068,1.177083333,,1,1.177083333,1.177083333
73204,BoneMarrow,Tsc1mmu-sg1,rp48,0.941381227,1.369281785,0.6875,,1,0.6875,0.6875
73204,BoneMarrow,Tsc2mmu-sg1,rp48,5.448845074,2.782388974,2.408333333,,1,1.958333333,1.620833333
73204,BoneMarrow,Tsc2mmu-sg3,rp48,2.692182314,2.349540928,1.145833333,,1,1.145833333,1.145833333
73204,BoneMarrow,Zeb1mmu-sg2,rp48,1.364858774,1.180418399,1.15625,,1,1.15625,1.15625
73204,BoneMarrow,sgNT2-MMU,rp48,1,1,1,,1,1,1
73204,BoneMarrow,Crebbpmmu-sg1,rp116,0.150646388,0.425423344,0.353999122,,1,0.354109359,0.354481326
73204,BoneMarrow,Crebbpmmu-sg2,rp116,0.544328123,0.834259877,0.65243336,,1,0.652468299,0.652586191
73204,BoneMarrow,Crebbpmmu-sg3,rp116,0.000213024,0.287601574,0.000411517,,2,0.000740691,0.0018514
73204,BoneMarrow,Ctnnd1mmu-sg1,rp116,0.001046763,0.069010976,0.008427145,,2,0.015168064,0.037913446
73204,BoneMarrow,Ctnnd1mmu-sg3,rp116,5.17329105048063e-05,0.137692684,0.00020874,,2,0.000375713,0.000939116
73204,BoneMarrow,Gata6mmu-sg1,rp116,0.001912267,0.611463238,0.003931475,,2,0.000644079,0.000724461
73204,BoneMarrow,KMT5Bmmu-sg2,rp116,0.001583991,0.471433358,0.001866735,,2,0.003359946,0.008398378
73204,BoneMarrow,Kctd10mmu-sg1,rp116,0.000137303,0.365445808,0.00020874,,2,0.000375713,0.000939116
73204,BoneMarrow,Lamc1mmu-sg2,rp116,6.20593060700203e-05,0.340071308,0.000101388,,2,0.000182489,0.000456142
73204,BoneMarrow,Lamc1mmu-sg3,rp116,0.000129854,0.504030452,0.000143136,,2,0.000257632,0.000643965
73204,BoneMarrow,Mgammu-sg1,rp116,0.007969204,1.089334108,0.004882734,,2,0.007315666,0.015524925
73204,BoneMarrow,Ptenmmu-sg1,rp116,0.011292944,0.27078722,0.023170175,,2,0.041704126,0.104241852
73204,BoneMarrow,Ptenmmu-sg3,rp116,0.000213619,0.408203975,0.000375434,,2,0.000523314,0.001022295
73204,BoneMarrow,Runx1t1mmu-sg1,rp116,0.004598865,0.265435593,0.009625911,,2,0.01732573,0.043306654
73204,BoneMarrow,Runx1t1mmu-sg2,rp116,3.37035579457599e-05,0.232570153,8.05141214313979e-05,,2,0.000144918,0.00036223
73204,BoneMarrow,Tsc1mmu-sg2,rp116,0.007320084,0.160866147,0.045356288,,2,0.045504193,0.046003257
73204,BoneMarrow,Tsc1mmu-sg3,rp116,0.000293303,0.296989208,0.000701367,,2,0.000987588,0.001953361
73204,BoneMarrow,Tsc2mmu-sg1,rp116,0.000121027,0.217862604,0.00038617,,2,0.000555518,0.001126939
73204,BoneMarrow,Zc3h7ammu-sg1,rp116,0.004496209,0.980913369,0.002546632,,2,0.004583697,0.011457213
73204,BoneMarrow,Zc3h7ammu-sg2,rp116,0.099198928,0.668547669,0.148024914,,1,0.148379738,0.149576995
73204,BoneMarrow,Zc3h7ammu-sg3,rp116,0.142810657,0.495334918,0.160181354,,0,0.288311305,0.720650619
73204,BoneMarrow,sgSafe29-MMU,rp116,1,1,1,,1,1,1
73204,BoneMarrow,Crebbpmmu-sg1,rp116,0.150646388,0.425423344,0.353999122,,1,0.354109359,0.354481326
73204,BoneMarrow,Crebbpmmu-sg2,rp116,0.544328123,0.834259877,0.65243336,,1,0.652468299,0.652586191
73204,BoneMarrow,Crebbpmmu-sg3,rp116,0.000213024,0.287601574,0.000411517,,2,0.000740691,0.0018514
73204,BoneMarrow,Ctnnd1mmu-sg1,rp116,0.001046763,0.069010976,0.008427145,,2,0.015168064,0.037913446
73204,BoneMarrow,Ctnnd1mmu-sg3,rp116,5.17329105048063e-05,0.137692684,0.00020874,,2,0.000375713,0.000939116
73204,BoneMarrow,Gata6mmu-sg1,rp116,0.001912267,0.611463238,0.003931475,,2,0.000644079,0.000724461
73204,BoneMarrow,KMT5Bmmu-sg2,rp116,0.001583991,0.471433358,0.001866735,,2,0.003359946,0.008398378
73204,BoneMarrow,Kctd10mmu-sg1,rp116,0.000137303,0.365445808,0.00020874,,2,0.000375713,0.000939116
73204,BoneMarrow,Lamc1mmu-sg2,rp116,6.20593060700203e-05,0.340071308,0.000101388,,2,0.000182489,0.000456142
73204,BoneMarrow,Lamc1mmu-sg3,rp116,0.000129854,0.504030452,0.000143136,,2,0.000257632,0.000643965
73204,BoneMarrow,Mgammu-sg1,rp116,0.007969204,1.089334108,0.004882734,,2,0.007315666,0.015524925
73204,BoneMarrow,Ptenmmu-sg1,rp116,0.011292944,0.27078722,0.023170175,,2,0.041704126,0.104241852
73204,BoneMarrow,Ptenmmu-sg3,rp116,0.000213619,0.408203975,0.000375434,,2,0.000523314,0.001022295
73204,BoneMarrow,Runx1t1mmu-sg1,rp116,0.004598865,0.265435593,0.009625911,,2,0.01732573,0.043306654
73204,BoneMarrow,Runx1t1mmu-sg2,rp116,3.37035579457599e-05,0.232570153,8.05141214313979e-05,,2,0.000144918,0.00036223
73204,BoneMarrow,Tsc1mmu-sg2,rp116,0.007320084,0.160866147,0.045356288,,2,0.045504193,0.046003257
73204,BoneMarrow,Tsc1mmu-sg3,rp116,0.000293303,0.296989208,0.000701367,,2,0.000987588,0.001953361
73204,BoneMarrow,Tsc2mmu-sg1,rp116,0.000121027,0.217862604,0.00038617,,2,0.000555518,0.001126939
73204,BoneMarrow,Zc3h7ammu-sg1,rp116,0.004496209,0.980913369,0.002546632,,2,0.004583697,0.011457213
73204,BoneMarrow,Zc3h7ammu-sg2,rp116,0.099198928,0.668547669,0.148024914,,1,0.148379738,0.149576995
73204,BoneMarrow,Zc3h7ammu-sg3,rp116,0.142810657,0.495334918,0.160181354,,0,0.288311305,0.720650619
73204,BoneMarrow,sgSafe29-MMU,rp116,1,1,1,,1,1,1
73204,WholeBlood,Actr3mmu-sg1,rp48,0.583890232,0.567794035,0.67413273,,1,1.090069758,1.846541585
73204,WholeBlood,Actr3mmu-sg2,rp48,0.868855667,1.083769627,0.655957768,,1,0.849815347,1.167180062
73204,WholeBlood,Bag1mmu-sg1,rp48,0.224972464,0.299260624,0.488185018,,1,0.796881412,1.359563148
73204,WholeBlood,Bag1mmu-sg2,rp48,0.252552568,0.22481424,0.729512318,,1,1.190808371,2.031643797
73204,WholeBlood,Bag1mmu-sg3,rp48,0.266951223,0.33058797,0.524384113,,1,0.855970455,1.460375245
73204,WholeBlood,Brk1mmu-sg2,rp48,0.410446502,0.59878201,0.614630468,,1,0.587607714,0.960515262
73204,WholeBlood,Brk1mmu-sg3,rp48,0.092033645,0.250260584,0.238813474,,1,0.389823554,0.66507981
73204,WholeBlood,Cdh6mmu-sg2,rp48,1.871247104,1.126528188,1.47471091,,1,1.546163316,2.195183422
73204,WholeBlood,Cdh6mmu-sg3,rp48,0.386776915,0.553851643,0.667672197,,1,0.740254411,0.815597872
73204,WholeBlood,Chd7mmu-sg1,rp48,2.027593201,1.508080895,1.767269985,,1,1.115305704,1.223186782
73204,WholeBlood,Chd7mmu-sg2,rp48,1.066610638,1.478331405,0.732528909,,1,0.600738613,0.870904509
73204,WholeBlood,Chd7mmu-sg3,rp48,2.577553766,1.532934891,1.007038713,,1,1.109560936,1.142537104
73204,WholeBlood,Crebbpmmu-sg1,rp48,1.305056337,0.670133986,2.405832076,,1,1.243742306,1.815177821
73204,WholeBlood,Crebbpmmu-sg2,rp48,2.135548674,2.588781885,0.726043238,,1,0.80303652,0.948053766
73204,WholeBlood,Crebbpmmu-sg3,rp48,1.002489085,0.671819913,1.27513826,,1,1.594583504,1.870624475
73204,WholeBlood,Ctnnd1mmu-sg1,rp48,0.812972269,0.860871661,0.915887381,,1,1.061140747,1.049145898
73204,WholeBlood,Ctnnd1mmu-sg2,rp48,0.432953825,0.564980647,0.764906988,,1,0.631514157,0.934892187
73204,WholeBlood,Ctnnd1mmu-sg3,rp48,0.548415909,0.537547022,0.777903469,,1,1.060525236,1.659619154
73204,WholeBlood,Ewsr1mmu-sg3,rp48,0.549528494,0.901892809,0.419205631,,1,0.645876077,1.052786334
73204,WholeBlood,Gabrr1mmu-sg1,rp48,0.525659321,0.6622379,0.621543489,,1,0.841403365,1.213945673
73204,WholeBlood,Gabrr1mmu-sg2,rp48,0.179008833,0.21388888,0.543489191,,1,0.88715634,1.51358163
73204,WholeBlood,Gabrr1mmu-sg3,rp48,0.258132264,0.753048869,0.222900955,,1,0.363356586,0.619294315
73204,WholeBlood,Gata6mmu-sg1,rp48,1.047869014,0.777238193,1.49783811,,1,1.030775544,1.372444693
73204,WholeBlood,Gata6mmu-sg2,rp48,2.453677121,1.501126153,2.182755153,,1,1.044727124,1.101232148
73204,WholeBlood,Gata6mmu-sg3,rp48,1.738920804,1.2581146,1.265057818,,1,1.191218712,1.856762812
73204,WholeBlood,Gpatch8mmu-sg1,rp48,4.240336407,2.088981879,2.027526395,,1,2.061345917,1.982637917
73204,WholeBlood,Gpatch8mmu-sg2,rp48,0.589217145,0.306814291,1.2471091,,1,2.035699631,3.473116774
73204,WholeBlood,Gpatch8mmu-sg3,rp48,1.058995733,1.125789965,1.127853193,,1,0.639310628,0.948613834
73204,WholeBlood,Inpp5emmu-sg1,rp48,0.433176649,0.391125936,0.719205631,,1,1.173984407,2.002940353
73204,WholeBlood,Inpp5emmu-sg2,rp48,0.6499323,0.774959245,0.697360483,,1,0.889002872,1.197703724
73204,WholeBlood,Inpp5emmu-sg3,rp48,1.531149562,1.828649752,0.972649573,,1,0.826425934,0.594931392
73204,WholeBlood,KMT5Bmmu-sg2,rp48,0.736624757,0.622472699,1.180894922,,1,1.106278211,1.291374965
73204,WholeBlood,KMT5Bmmu-sg3,rp48,1.368796983,0.928758462,1.719406737,,1,1.270414444,0.97941753
73204,WholeBlood,Kctd10mmu-sg1,rp48,0.161900658,0.260256853,0.403971845,,1,0.659417316,1.125035004
73204,WholeBlood,Kctd10mmu-sg2,rp48,0.412000162,0.76212443,0.453720463,,1,0.573040624,0.763231588
73204,WholeBlood,Kctd10mmu-sg3,rp48,0.39587725,0.901813904,0.285067873,,1,0.465326221,0.793895267
73204,WholeBlood,Kdm5ammu-sg2,rp48,1.847811041,1.661465654,0.722222222,,1,1.178908494,2.011341361
73204,WholeBlood,Lamc1mmu-sg2,rp48,0.168324236,0.214941466,0.508547009,,1,0.830118999,1.416269952
73204,WholeBlood,Lamc1mmu-sg3,rp48,0.37796226,0.370541841,0.662393162,,1,1.081247435,1.844721367
73204,WholeBlood,Maddmmu-sg1,rp48,0.111488936,0.29938231,0.241830065,,1,0.394747641,0.673480818
73204,WholeBlood,Maddmmu-sg2,rp48,1.694009585,1.723816463,0.924183007,,1,1.11940911,1.385886306
73204,WholeBlood,Maddmmu-sg3,rp48,0.199960217,0.332614809,0.390397185,,1,0.637258925,1.087230468
73204,WholeBlood,Mgammu-sg1,rp48,0.230385936,0.240464072,0.622171946,,1,1.015592942,1.732707925
73204,WholeBlood,Mgammu-sg2,rp48,0.234814094,0.327531153,0.528908999,,1,0.759950759,1.164239709
73204,WholeBlood,Ptenmmu-sg1,rp48,0.576731837,0.783858017,0.632981398,,1,0.604842019,1.021422571
73204,WholeBlood,Ptenmmu-sg2,rp48,2.140825453,0.787571281,2.054399196,,1,2.881411572,4.311957435
73204,WholeBlood,Ptenmmu-sg3,rp48,1.496215169,0.440520232,3.444243338,,1,3.600328272,3.555446654
73204,WholeBlood,Rac1mmu-sg3,rp48,0.162122202,0.224922164,0.468074409,,1,0.764054165,1.303556427
73204,WholeBlood,Runx1t1mmu-sg1,rp48,0.205147348,0.487086897,0.337053796,,1,0.446450554,0.628955475
73204,WholeBlood,Runx1t1mmu-sg2,rp48,1.015438241,0.751475061,1.367068879,,1,1.20434961,1.440632876
73204,WholeBlood,Runx1t1mmu-sg3,rp48,0.732154708,0.714054444,0.736148819,,1,1.089659417,1.71758611
73204,WholeBlood,Trip12mmu-sg1,rp48,0.782821711,0.631291825,1.471091001,,1,0.58432499,0.9141697
73204,WholeBlood,Trip12mmu-sg3,rp48,0.437028968,0.724468156,0.472046254,,1,0.546983997,0.931111733
73204,WholeBlood,Tsc1mmu-sg1,rp48,1.540113415,1.942070412,0.785922574,,1,0.565449323,0.95883506
73204,WholeBlood,Tsc1mmu-sg2,rp48,1.902161082,1.822200543,0.956485671,,1,1.067501026,1.426911229
73204,WholeBlood,Tsc1mmu-sg3,rp48,0.787847629,1.106098607,0.541980895,,1,0.755026672,1.122234668
73204,WholeBlood,Tsc2mmu-sg1,rp48,3.831164181,1.183889692,3.761689291,,1,2.028723841,2.504340521
73204,WholeBlood,Tsc2mmu-sg2,rp48,0.993586452,0.930300805,0.693564605,,1,1.132129668,1.931531784
73204,WholeBlood,Tsc2mmu-sg3,rp48,1.905828486,1.332953953,1.165686275,,1,1.515592942,2.090310837
73204,WholeBlood,Zc3h7ammu-sg1,rp48,1.48727786,2.107920842,0.586978381,,1,0.631514157,1.016942033
